y,probs,preds
1.0,0.68274856,1.0
1.0,0.37320098,0.0
0.0,0.17883927,0.0
1.0,0.9239573,1.0
1.0,0.6169921,1.0
0.0,0.33202034,0.0
1.0,0.87735605,1.0
0.0,0.44702289,0.0
0.0,0.030007748,0.0
0.0,0.5648899,1.0
1.0,0.55430573,1.0
0.0,0.9038106,1.0
0.0,0.20893854,0.0
1.0,0.9938712,1.0
1.0,0.7998815,1.0
1.0,0.33929718,0.0
1.0,0.95522237,1.0
1.0,0.39853352,0.0
1.0,0.98900735,1.0
1.0,0.4839762,0.0
0.0,0.46947303,0.0
0.0,0.23052904,0.0
0.0,0.046646915,0.0
1.0,0.83276266,1.0
0.0,0.110112615,0.0
1.0,0.9464018,1.0
0.0,0.11715568,0.0
1.0,0.2966786,0.0
0.0,0.48285884,0.0
1.0,0.19085203,0.0
1.0,0.8469574,1.0
0.0,0.22427346,0.0
1.0,0.88344294,1.0
1.0,0.93303716,1.0
1.0,0.85819656,1.0
0.0,0.1098436,0.0
0.0,0.118925296,0.0
1.0,0.38474727,0.0
0.0,0.417862,0.0
0.0,0.10995808,0.0
1.0,0.7884169,1.0
1.0,0.2932569,0.0
0.0,0.049374204,0.0
1.0,0.2732294,0.0
1.0,0.73648906,1.0
0.0,0.6717316,1.0
1.0,0.729336,1.0
1.0,0.15095793,0.0
0.0,0.104299046,0.0
0.0,0.31828013,0.0
1.0,0.43785077,0.0
0.0,0.590742,1.0
0.0,0.124373436,0.0
1.0,0.9554196,1.0
0.0,0.3246489,0.0
0.0,0.40865391,0.0
0.0,0.5022648,1.0
1.0,0.6161758,1.0
1.0,0.7760816,1.0
1.0,0.986115,1.0
1.0,0.85436165,1.0
0.0,0.15341404,0.0
0.0,0.2780075,0.0
1.0,0.67322415,1.0
0.0,0.8195214,1.0
0.0,0.33090067,0.0
1.0,0.8067738,1.0
1.0,0.47751054,0.0
0.0,0.50669783,1.0
0.0,0.03379694,0.0
0.0,0.85211426,1.0
0.0,0.2263315,0.0
0.0,0.2664793,0.0
1.0,0.79510224,1.0
0.0,0.25442454,0.0
0.0,0.68835896,1.0
1.0,0.4146235,0.0
1.0,0.53892183,1.0
1.0,0.9118007,1.0
0.0,0.38247776,0.0
0.0,0.25912133,0.0
1.0,0.5920642,1.0
1.0,0.8180777,1.0
0.0,0.28444043,0.0
1.0,0.87784064,1.0
0.0,0.31594855,0.0
0.0,0.28017193,0.0
1.0,0.8157582,1.0
0.0,0.1990939,0.0
0.0,0.3175547,0.0
1.0,0.29647768,0.0
0.0,0.35365185,0.0
0.0,0.21080135,0.0
0.0,0.3950269,0.0
1.0,0.94877976,1.0
0.0,0.031139487,0.0
1.0,0.91906404,1.0
1.0,0.9119142,1.0
1.0,0.9175067,1.0
1.0,0.92999333,1.0
1.0,0.9958834,1.0
1.0,0.94172007,1.0
1.0,0.9491737,1.0
1.0,0.87663245,1.0
0.0,0.45516703,0.0
1.0,0.09860872,0.0
0.0,0.111176774,0.0
0.0,0.16242331,0.0
0.0,0.016368542,0.0
0.0,0.26646763,0.0
1.0,0.29962382,0.0
0.0,0.48921746,0.0
0.0,0.31754354,0.0
0.0,0.013530481,0.0
0.0,0.019783452,0.0
0.0,0.1233185,0.0
0.0,0.09300645,0.0
1.0,0.7352614,1.0
1.0,0.932713,1.0
0.0,0.20290124,0.0
1.0,0.60515124,1.0
1.0,0.866956,1.0
0.0,0.09241611,0.0
0.0,0.3088587,0.0
1.0,0.5065908,1.0
1.0,0.9851307,1.0
1.0,0.9244547,1.0
1.0,0.6801987,1.0
1.0,0.44082153,0.0
1.0,0.8409924,1.0
1.0,0.9925982,1.0
1.0,0.7626246,1.0
1.0,0.9948159,1.0
0.0,0.37719724,0.0
0.0,0.096288174,0.0
0.0,0.08329594,0.0
1.0,0.9887504,1.0
1.0,0.66880333,1.0
1.0,0.85126257,1.0
1.0,0.358566,0.0
1.0,0.635623,1.0
0.0,0.5848183,1.0
0.0,0.0439655,0.0
0.0,0.018580662,0.0
1.0,0.73997736,1.0
0.0,0.07330459,0.0
0.0,0.20207876,0.0
0.0,0.08930458,0.0
0.0,0.3663168,0.0
0.0,0.24469762,0.0
0.0,0.09835634,0.0
0.0,0.24393572,0.0
0.0,0.059099663,0.0
0.0,0.53835034,1.0
0.0,0.38173416,0.0
0.0,0.055682153,0.0
1.0,0.9960064,1.0
1.0,0.79276997,1.0
1.0,0.5884885,1.0
0.0,0.011054579,0.0
0.0,0.9156121,1.0
0.0,0.085328735,0.0
1.0,0.63648593,1.0
1.0,0.9949232,1.0
0.0,0.38148737,0.0
1.0,0.99633753,1.0
0.0,0.43047422,0.0
1.0,0.99118525,1.0
0.0,0.806955,1.0
1.0,0.9338161,1.0
1.0,0.8560956,1.0
1.0,0.9734903,1.0
1.0,0.98945785,1.0
1.0,0.40999317,0.0
1.0,0.44888392,0.0
1.0,0.8413122,1.0
1.0,0.36426812,0.0
1.0,0.90943605,1.0
1.0,0.9966432,1.0
0.0,0.012043551,0.0
0.0,0.33474287,0.0
0.0,0.48416612,0.0
1.0,0.71504074,1.0
0.0,0.4517961,0.0
1.0,0.8115309,1.0
1.0,0.41963065,0.0
1.0,0.9341039,1.0
1.0,0.9096306,1.0
1.0,0.92323273,1.0
1.0,0.67526835,1.0
0.0,0.20837626,0.0
1.0,0.38564143,0.0
1.0,0.29935536,0.0
0.0,0.2562262,0.0
1.0,0.9895209,1.0
0.0,0.06603171,0.0
0.0,0.52157784,1.0
1.0,0.9946661,1.0
1.0,0.48375112,0.0
1.0,0.41113928,0.0
0.0,0.09111844,0.0
1.0,0.39043018,0.0
0.0,0.30777466,0.0
0.0,0.054233193,0.0
1.0,0.88695675,1.0
0.0,0.22699185,0.0
0.0,0.43543398,0.0
1.0,0.9798195,1.0
0.0,0.5033031,1.0
1.0,0.76348203,1.0
1.0,0.518619,1.0
0.0,0.14298572,0.0
0.0,0.102325015,0.0
0.0,0.8374312,1.0
1.0,0.93551576,1.0
0.0,0.37382835,0.0
