mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.3777472496032715,0.0026532536639530552,0.0076121330261230465,0.0003718728114629895,0.3,0.01,3,50,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.5}",0.6211901306240929,0.613933236574746,0.6239109390125847,0.6127783155856728,0.6156824782187803,0.6174990200031754,0.004313622345765053,81
0.4696302890777588,0.006167320283892316,0.00745539665222168,0.00045788821373962495,0.3,0.01,3,70,0.3,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 70, 'subsample': 0.3}",0.6274794388001935,0.633284954039671,0.6360116166505324,0.6272991287512101,0.6316553727008712,0.6311461021884957,0.0033690028111189327,72
0.46746392250061036,0.00390886852936621,0.008003520965576171,0.0006298500562391757,0.3,0.01,3,70,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 70, 'subsample': 0.5}",0.6279632317368167,0.6357039187227866,0.6297192642787997,0.6316553727008712,0.627783155856728,0.6305649886592004,0.002926449114830072,74
0.5592130661010742,0.0025563040572279196,0.007799959182739258,0.0004001332807919072,0.3,0.01,3,90,0.3,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 90, 'subsample': 0.3}",0.6381228834059023,0.6419932268988873,0.6364956437560504,0.638431752178122,0.6413359148112294,0.6392758842100383,0.002068786315215817,65
0.5616113662719726,0.004322559583294752,0.0076010704040527345,0.0004912910282448473,0.3,0.01,3,90,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 90, 'subsample': 0.5}",0.6390904692791485,0.637155297532656,0.6364956437560504,0.6369796708615683,0.643756050338819,0.6386954263536484,0.0026803295022374135,66
0.20107336044311525,0.007229388286568714,0.00741419792175293,0.00048171695043549255,0.3,0.01,4,10,0.3,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 10, 'subsample': 0.3}",0.5331398161586841,0.5350749879051766,0.5387221684414327,0.5401742497579864,0.5367860600193611,0.5367794564565281,0.002508026696955069,113
0.19468297958374023,0.002261773608485613,0.007809162139892578,0.0007680541495350433,0.3,0.01,4,10,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 10, 'subsample': 0.5}",0.5365263667150459,0.5437832607643929,0.5435624394966118,0.5406582768635043,0.5411423039690223,0.5411345295617154,0.0026219292717917756,111
0.30191264152526853,0.009163198505009637,0.00791773796081543,0.0001046960673834285,0.3,0.01,4,30,0.3,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 30, 'subsample': 0.3}",0.6028059990324142,0.6071601354620223,0.6089060987415296,0.6055179090029041,0.6026137463697967,0.6054007777217334,0.0024452711526696327,94
0.2967496871948242,0.0024350396119631524,0.007406044006347656,0.0004792916402927671,0.3,0.01,4,30,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 30, 'subsample': 0.5}",0.606192549588776,0.6090953072085148,0.6239109390125847,0.6045498547918683,0.6181026137463698,0.6123702528696227,0.007430952978932822,87
0.40378899574279786,0.007774483392254632,0.00791778564453125,0.0005094174931959298,0.3,0.01,4,50,0.3,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 50, 'subsample': 0.3}",0.6328011611030478,0.6313497822931785,0.6398838334946757,0.6398838334946757,0.6321393998063891,0.6352116020383933,0.003842441863289566,69
