compound_id,smiles,all_preds,all_probs
"42590.mol224-Methyl-7-oxocholesta-5,24(28)-diene-3  ,19-diol",C=C(CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C(=O)C=C4C[C@@H](O)CC[C@]4(CO)[C@H]3CC[C@]12C)C(C)C,0,0.18488126
"36818.mol23,22-Dioxo-20-taraxastene",CC1=CC(=O)[C@]2(C)CC[C@]3(C)[C@@H](CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@H]5CC[C@]43C)[C@H]2[C@@H]1C,0,0.18485385
43648.mol28-Oxocoptisine,O=C1Cc2cc3c(cc2-c2cc4ccc5c(c4c[n+]21)OCO5)OCO3,0,0.1848169
26330.mol228502,CC1=C2C=C(C(C)C)CC[C@]2(C)CCC1,0,0.1847409
37998.mol2Ganodermanonol,C/C(=C\CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=CC[C@@H]4C(C)(C)C(=O)CC[C@]4(C)C3=CC[C@]12C)CO,0,0.18470661
38261.mol2Glochiflavanoside,COc1cc([C@H]2Oc3cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(OC)c3C[C@@H]2O)cc(OC)c1O,0,0.1847018
47805.mol2Uncinine,CC(C)=C1C=C(CN2CCCC2=O)C(=O)O1,0,0.18466753
7042.mol2 7729,COC1=C(C)C(=O)O/C1=C1/OC2=CCC[N@H+]3[C@@H](C[C@H](Cc4ccccc4)C[C@H]3[C@@H](O)CC3CCCCC3)[C@H]2[C@@H]1C,0,0.18464786
35453.mol2Daphneligin,COc1cc(C[C@H]2CO[C@H](c3ccc(OC)c(OC)c3)[C@H]2CO)ccc1O,0,0.18462911
"34074.mol2erythro-2,3-Bis(4-hydroxy-3-methoxyphenyl)-3-ethoxypropan-1-ol",CCO[C@](C)(c1ccc(O)c(OC)c1)[C@H](CO)c1ccc(O)c(OC)c1,0,0.18453486
36866.mol2Dorsmanin_B,CC1(C)CCc2cc([C@H]3CC(=O)c4c(cc5c(c4O)CCC(C)(C)O5)O3)ccc2O1,0,0.18450534
"36357.mol2(3R,5R)-3,5-Dihydroxy-1-(4-hydroxy-3-methoxyphenyl)-7-(3,4-dihydrox...",COc1cc(CC[C@H](C[C@H](O)CCc2ccc(O)c(O)c2)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)ccc1O,0,0.18450168
2942.mol2 3021,CCCCCC/C=C\C[C@H](CCC(C)C)CC[C@H](CC[NH3+])[C@H](CC(=O)[O-])CC1(c2ccccc2)CCCC1,0,0.18447806
46030.mol2Secomahubanolid,CCCCCCCCCCCCCCCCC/C=C(\C(=O)OC)[C@@H](O)C(C)=O,0,0.18447708
28213.mol230985,C=CCc1cccc(Oc2cc(CC=C)cc(O)c2O)c1,0,0.18445039
11682.mol212924,COc1cc([C@H]2Oc3c4c(c5c(c3C[C@H]2O)[C@H](CCn2ccnc2)Cc2cc(O)ccc2-5)OCCC4)ccc1O,0,0.18443066
33385.mol2Anticancer_Sesquiterpene_PMV70P691-132,CC1(C)C[C@H](O)[C@]23CC[C@@H](O)[C@](C)(CC[C@H]12)C3,0,0.18441439
"47945.mol2(1S,2R,4S,7R)-Vicodiol_2-O-  -D-glucopyranoside",C[C@]1(CO)[C@@H]2CC[C@@]1(C)[C@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C2,0,0.18434821
33913.mol215-Benzoyl-10-deacetyl-2-debenzoyl-10-dehydro-abeo-baccatin_III,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)C(=O)C3=C(C)[C@@H](O)C[C@@]3(C(C)(C)OC(=O)c3ccccc3)[C@H](O)[C@H]21,0,0.18434145
28921.mol232127,COc1cc2cc3[n+](cc2cc1OC)CCc1cc2c(cc1-3)OCO2,0,0.18433458
"40002.mol22-O-[2-(5-Hydroxy-2,6,6-trimethyl-3-oxo-2H-pyran-2-yl)ethyl]_bergaptol",CC1(C)O[C@@](C)(CCOc2c3ccoc3cc3oc(=O)ccc23)C(=O)C=C1O,0,0.18431456
43010.mol2  -Neoclovene,C=C1CCC[C@@]2(C)[C@@]13CC[C@H]1C(C)(C)C[C@@]123,0,0.18425465
"37206.mol213,14-Epoxide_9,11,12-trihydroxytriptolide",CC(C)[C@@]12O[C@@H]1[C@]13O[C@H]1C[C@H]1C4=C(CC[C@@]1(C)[C@@]3(O)[C@H](O)[C@@H]2O)C(=O)OC4,0,0.1842017
39525.mol2(16R)-ent-7  -Hydroxykauran-15-one,C[C@H]1C(=O)[C@]23C[C@H]1CC[C@@H]2[C@]1(C)CCCC(C)(C)[C@H]1C[C@H]3O,0,0.18415786
31521.mol236021,CC(C)C1=Cc2ccc3c(c2C(=O)C1=O)C=CCC3(C)C,0,0.18407974
2063.mol2 2120,CCCCCCCCCCCCCC[C@H](C(=O)[O-])[C@H](O)CCCO,0,0.18406703
45427.mol2Rhinacanthin_M,CC(C)(COC(=O)c1ccccc1)CC1=C(O)C(=O)c2ccccc2C1=O,0,0.18404755
43009.mol2  -Neoclovene,CC1=CCC[C@@]2(C)[C@@]13CC[C@H]1C(C)(C)C[C@@]123,0,0.18397048
32016.mol236713,CC(=O)O[C@@]1(C)CC[C@@]2(C)[C@H](C1)C(=O)C[C@H]1[C@@H]3CC[C@@H]4[C@@H](CN5C[C@@H](C)CC[C@@]5(C)[C@@]4(C)O)[C@@H]3C[C@@H]12,0,0.18383844
47154.mol2Thespesone,CC1=C(O)C(=O)c2c(C)cc3c(c2C1=O)[C@@H](C)CO3,0,0.18377447
31447.mol235911,CC(=O)[C@H]1CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@]4(C)[C@@H]3CC[C@]12C,0,0.1837528
26484.mol228675,CC[C@@]1(C)CC[C@H](C(C)(C)O)C[C@H]1C(C)C,0,0.18373601
"46502.mol2(22E,24R)-Stigmasta-1,4-dien-3-one",CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@H]1CC[C@H]1[C@H]2CCC2=CC(=O)C=C[C@@]21C)C(C)C,0,0.18373367
26599.mol228838,CCCCCCCCCCCCCCCCCCCC(=O)O,0,0.18367161
"36270.mol2(3R,5R)-3,5-Dihydroxy-1-(3,4-dihydroxyphenyl)-7-(4-hydroxy-phenyl)h...",OC[C@H]1O[C@@H](O[C@H](CCc2ccc(O)c(O)c2)C[C@H](O)CCc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,0,0.1836417
18788.mol220546,C/C=C(/C)C(=O)O[C@@H]1Cc2c(c(Cc3ccccc3)c3oc(CO)cc(=O)c3c2O)OC1(C)C,0,0.18362905
27737.mol230349,COc1cc2c(c(OC)c1OC)-c1c(cc(OC)c(OC)c1OC)C[C@@](C)(O)[C@H](C)C2,0,0.1836164
40624.mol2Isoschizandrin,COc1cc2c(c(OC)c1OC)-c1c(cc(OC)c(OC)c1OC)C[C@@](C)(O)[C@H](C)C2,0,0.1836164
18770.mol220528,C/C=C(\C)C(=O)O[C@@H]1Cc2c(cc3oc(CO)cc(=O)c3c2O)O[C@@]1(C)CCc1ccc(NCC)[nH+]c1,0,0.18356615
43235.mol215-Nor-10-hydroxy-oplopan-4-oic_acid,CC(C)[C@@H]1CC[C@@](C)(O)[C@@H]2CC[C@H](C(=O)O)[C@H]21,0,0.18355377
40479.mol2Isokhusinodiol,CC1=C[C@@H]2[C@H]([C@@H](O)C1)[C@@](C)(O)CC[C@H]2C(C)C,0,0.18354446
28541.mol231586,O=C(/C=C\C=C\C=C/c1ccc2c(c1)OCO2)N1CCCCC1,0,0.18352379
29633.mol233181,O=C(/C=C\c1ccc(O)c(O)c1)O[C@H]1C[C@@](O)(C(=O)O)C[C@@H](O)[C@@H]1O,0,0.1835178
41940.mol2Mebadonin,C=C1C(=O)[C@@]23[C@H](O)C[C@@H]4C(C)(C)C[C@H](O)C[C@@]4(C)[C@@H]2CC[C@@H]1[C@@H]3O,0,0.18349329
38218.mol2Glaucocalyxin_E,C[C@@H]1C(=O)[C@@]23[C@H](O)C[C@@H]4C(C)(C)C(=O)CC[C@@]4(C)[C@@H]2CC[C@@H]1[C@H]3O,0,0.18344739
33338.mol2Anticancer_Cardiac_Glycoside_PMV70P691-008,CO[C@@H]1[C@@H](O)[C@H](C)O[C@H](O[C@@H]2CC[C@@]3(C)[C@H](CC[C@@H]4[C@@H]3[C@@H]3O[C@@H]3[C@]3(C)[C@H](C5=CC(=O)OC5)CC[C@]43O)C2)[C@@H]1O,0,0.18339041
"36271.mol2(3R,5R)-3,5-Dihydroxy-1-(3,4-dihydroxyphenyl)-7-(4-hydroxy-phenyl)h...",OC[C@H]1O[C@@H](O[C@H](CCc2ccc(O)cc2)C[C@H](O)CCc2ccc(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O,0,0.18338685
"44616.mol2(13E,17E)-Polypoda-7,13,17,21-tetraen-3  -ol",CC(C)=CCC/C(C)=C/CC/C(C)=C/CC[C@H]1C(C)=CC[C@@H]2C(C)(C)[C@@H](O)CC[C@@]21C,0,0.1833622
29083.mol232336,CC(=O)O[C@@H]1CC[C@@H]2[C@H]3CCCN4CCC[C@@H](CN2C1=O)[C@@H]34,0,0.18332946
27636.mol230223,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,0,0.18330121
38577.mol2Graveolin,Cn1c(-c2ccc3c(c2)OCO3)cc(=O)c2ccccc21,0,0.18330026
42946.mol2  -Narcotine,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,0,0.18328516
"36831.mol26,8-Diprenylumbelliferone",CC(C)=CCc1cc2ccc(=O)oc2c(CC=C(C)C)c1O,0,0.18327299
39367.mol23-(2'-Hydroxyethyl)-5-(2''-hydroxypropyl)-dihydrofuran-2(3H)-one,C[C@@H](O)C[C@H]1C[C@@H](CCO)C(=O)O1,0,0.18325698
34652.mol2Casearimene_A,C/C1=C\C[C@@]2(C)C(=O)C=C(C(C)(C)O)[C@@H]2CC/C(C)=C/CC1,0,0.18322884
23008.mol224950,CCCCC[C@H](O)C[C@@H](CCc1ccc(O)c(O[C@@H]2CCN[C@H](Cc3ccccc3)C2)c1)OC(C)=O,0,0.18317585
23844.mol225849,CCCCC/C=C/C(=O)CCc1ccc(O)c(OCCc2ccc(O)c(Cc3ccc4c(c3)C=CN[C@@H]4N)c2)c1,0,0.1831587
42524.mol2Methyl_2  -hydroxyursa-28-oate,COC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC[C@@H]3[C@@]4(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,0,0.18311647
32162.mol236903,COC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC[C@@H]3[C@@]4(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,0,0.18311647
35763.mol2Deoxodehydrocyclopiloselloidone,CC(=O)c1cc2c(c(CC=C(C)C)c1)OC(C)(C)C=C2,0,0.18311186
43169.mol2Nitidine_chloride,COc1cc2c[n+](C)c3c4cc5c(cc4ccc3c2cc1OC)OCO5,0,0.18310982
"33239.mol23  -Angeloyloxy-8-oxoeremophila-6,9-dien-12-oic_acid_ethyl_ester",C/C=C(/C)C(=O)O[C@H]1CCC2=CC(=O)C([C@H](C)C(=O)OCC)=C[C@]2(C)[C@H]1C,0,0.18307541
43895.mol2Papyriogenin_B,CC1(C)C[C@H]2C3=CC=C4[C@@]5(C)CCC(=O)C(C)(C)[C@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC1=O,0,0.18305413
34351.mol2Buxifoliadine_E,CC(C)=CCc1c2c(c(O)c3cc(C(C)(C)O)oc13)C(=O)[C@@H]1C=CC=C(O)[C@@H]1N2,0,0.18305206
"32603.mol23  -Acetoxy-11-ursen-13  ,30-olide",CC(=O)O[C@H]1CC[C@]2(C)[C@H]3C=C[C@]45OC(=O)[C@@H]6CC[C@](C)(CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C)[C@H]5[C@@H]6C,0,0.18301535
18521.mol220279,CCOC(=O)C1=C/C(=C\CC(C)C)c2c(cc3c(c2OC)C[C@@H]([C@@](C)(O)CCCCO)O3)O1,0,0.18299356
44927.mol2Pteropodic_acid,C[C@@H]1OC=C(C(=O)O)[C@H]2C[C@@H]3N(CC[C@]34C(=O)Nc3ccccc34)C[C@@H]12,0,0.18293692
42734.mol2Mollisacacidin,Oc1ccc2c(c1)O[C@@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2O,0,0.18291092
32808.mol2Acronyculatin_A,COc1c(CC=C(C)C)c(O)c(C=O)c(O)c1C(C)=O,0,0.1828479
"36810.mol23,24-Dioxo-friedelan-29-oic_acid",C[C@H]1C(=O)CC[C@H]2[C@]3(C)CC[C@@]4(C)[C@@H]5C[C@](C)(C(=O)O)CC[C@]5(C)CC[C@]4(C)[C@H]3CC[C@]12C=O,0,0.18283953
11691.mol212933,CCCCC[C@H]1Cc2cc(O)ccc2-c2c(OCCO)cc3c(c21)C[C@@H](O)[C@@H](c1ccc(O)c(OC)c1)O3,0,0.18276322
"36744.mol23,5-Dimethyl-8-methoxy-3,4-dihydroisocoumarin",COc1ccc(C)c2c1C(=O)O[C@H](C)C2,0,0.18271263
43199.mol2Nootkatol,C=C(C)[C@@H]1CCC2=C[C@@H](O)C[C@@H](C)[C@]2(C)C1,0,0.18263069
46389.mol2Spirafine_VI,C[C@]12CCC[C@]34[C@@H]5C[C@@H]6C[C@H]([C@H]3N3CCO[C@@H]31)[C@@]5(CC(=O)[C@@H]24)C[C@]6(C)O,0,0.18261036
46080.mol2  -Selinene,C=C1CCC[C@]2(C)CCC(=C(C)C)C[C@]12C,0,0.18260618
41263.mol2Lederine,CC(=O)O[C@H]1c2c(ccc3c2OCO3)[C@H](O)[C@@]12NCCc1cc3c(cc12)OCO3,0,0.18259637
32588.mol23  -Acetoxy-19(29)-taraxasten-20  -ol,C=C1[C@@H]2[C@@H]3CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)C(C)(C)[C@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C)CC[C@@]1(C)O,0,0.18258774
3557.mol2 3649,CCC[C@@H](SC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)N[C@@H](O)C(=O)[O-])C1=C2CCC=C[C@H]2C(=O)O1,0,0.18257399
48049.mol2Wanghzaozin_A,C=C1C(=O)[C@@]23[C@H](O)C[C@@H]4C(C)(C)[C@@H](O)CC[C@@]4(C)[C@@H]2CC[C@@H]1[C@H]3O,0,0.182563
9833.mol2 10965,C=C1C[C@]2(CCC3(CCCC3)C2)[C@@H]2O[C@@]23CCC[C@@H](C3)[C@@H]2[C@@H]1CC2(C)C,0,0.18252455
31600.mol236129,Cc1nc2c(o1)c1c(c3ccc4c(c32)CCCC4(C)C)OC[C@H]1C,0,0.18251656
"40568.mol26-Isopropenyl-4,4a-dimethyl-1,2,3,4,4a,5,6,7-octahydro-naphtha-_len...",C=C(C)[C@@H]1CC=C2[C@@H](O)CC[C@@H](C)[C@]2(C)C1,0,0.18250804
44807.mol2GUAN_MU_ZHUANG_CHE_ZHOU_CAO,CC(=O)[C@H]1CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0,0.18247776
42761.mol2Mopanolside,OC[C@H]1O[C@@H](Oc2ccc3c(c2)O[C@@H]2c4ccc(O)c(O)c4CO[C@H]2[C@H]3O)[C@H](O)[C@@H](O)[C@@H]1O,0,0.18247132
45219.mol2Rabdosinatol,C=C1[C@@H](O)[C@@]23[C@H](O)C[C@@H]4C(C)(C)C(=O)CC[C@@]4(C)[C@@H]2CC[C@@H]1[C@H]3O,0,0.18244113
28571.mol231637,CO[C@H](CCc1ccccc1)CC(=O)CCc1ccccc1,0,0.182421
47939.mol2Vibsanin_W,CC(=O)C[C@@H]1C(=O)C(CO)=CC[C@](C)(CC[C@H](O)C(C)(C)O)[C@H]1/C=C/OC(=O)C=C(C)C,0,0.18240815
46198.mol2Sibiriquinone_A,CC(C)C1=CC(=O)c2c(ccc3c2C=CCC3(C)C)C1=O,0,0.18237261
47792.mol2Umbrosin_A,C=C1C(=O)[C@@]23[C@H](O)C[C@@H]4C(C)(C)C[C@@H](O)C[C@@]4(C)[C@@H]2CC[C@@H]1[C@H]3O,0,0.18234168
33337.mol2Anticancer_Cardiac_Glycoside_PMV70P691-007,CO[C@H]1[C@H](O)[C@@H](O[C@@H]2CC[C@@]3(C)[C@H](CC[C@@H]4[C@@H]3[C@@H]3O[C@@H]3[C@]3(C)[C@H](C5=CC(=O)OC5)CC[C@]43O)C2)O[C@@H](C)[C@@H]1O,0,0.18233919
19684.mol221465,CCCCCC[C@H]1CC(=O)CCc2ccc(OC)c(c2)OCc2ccc3c(c(O)ccc3c2)CC#CO1,0,0.18233198
43392.mol2Octahydro-4-hydroxy-3  -methyl-7-methylene-  -(1-methylethyl)-1H-in...,C=C1CC[C@H](O)[C@@]2(C)CC[C@@H]([C@@H](O)C(C)C)[C@H]12,0,0.1823132
43041.mol2Neomajucin,C[C@@H]1CC[C@@]2(O)[C@@]13C[C@@H](OC(=O)[C@@H]3O)[C@@]1(O)C(=O)OC[C@@]21C,0,0.1822933
39229.mol23  -Hydroxy-5  -cycloart-24(31)-en-28-oic_acid,C=C(CC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4[C@](C)(C(=O)O)[C@@H](O)CC[C@@]45C[C@@]35CC[C@]12C)C(C)C,0,0.18227388
11069.mol212311,C=C(/C=C/C=C(\CO)[C@H]1CC[C@@]2([C@H](CCCO)/C(=C(\C)C=O)[C@H](CCCO)C[C@@]2(C)O)[C@@H]1O)CCC=C(C)C,0,0.1822706
"36109.mol213  ,18-Dihydroeurycomanol",CC1=C[C@H](O)[C@@H](O)[C@@]2(C)[C@@H]1C[C@H]1OC(=O)[C@H](O)[C@@]3(O)[C@@H](C)[C@@H](O)[C@]4(O)OC[C@]13[C@H]42,0,0.18227005
10104.mol211258,COC[C@]12CC[C@@H](C3CCCCC3)[C@@]3(CCC(C)=C3C1)C2(C)C,0,0.18226038
42201.mol2(+)-4-Methoxy-2-(3-methyloxiranyl)-phenyl-2-methylbutanoate,CC[C@H](C)C(=O)Oc1ccc(OC)cc1[C@H]1O[C@H]1C,0,0.18225043
42211.mol2Methoxynepetaefolin,CO[C@H]1C[C@]2(CC[C@@]3(O2)[C@]2(CO2)C[C@@H](OC(C)=O)[C@H]2[C@@H]4CCC[C@@]23COC4=O)CO1,0,0.18224818
41873.mol2Mansonone_D,CC1=Cc2c(c(C)cc3c2[C@@H](C)CO3)C(=O)C1=O,0,0.18222928
43842.mol2Pallidiflorene,COc1ccc(C2=Cc3ccc(O)cc3OC2)c(O)c1,0,0.18220615
"42538.mol21  -O-[2'-(2'-Methyl-5'-isopropyl,3'-en-bihydrofuryl)]-  -D-lactose",CC(C)[C@H]1C=C[C@](C)(O[C@@H]2O[C@H](CO)[C@@H](O[C@H]3O[C@H](CO)[C@H](O)[C@@H](O)[C@H]3O)[C@H](O)[C@H]2O)O1,0,0.18220563
28537.mol231582,O=C(/C=C/C=C\C=C\c1ccc2c(c1)OCO2)N1CCCCC1,0,0.18219803
8797.mol2 9919,C[C@@]12C[C@H]3CCC[C@@](C)(O1)[C@H]3[C@@H](N)C2,0,0.18219697
37481.mol2N-Ethoxycarbonyllaurotetanine,CCOC(=O)N1CCc2cc(OC)c(OC)c3c2[C@@H]1Cc1cc(O)c(OC)cc1-3,0,0.18219478
29153.mol232423,C=C[C@H](O)C/C(=N\OS(=O)(=O)O)S[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O,0,0.18218233
25724.mol227746,CCC[C@@H](O)CC(=O)CCc1ccc(O)c(OC)c1,0,0.18217649
11351.mol212593,CNCOc1cc(OC)c2c(c1)-c1ccc3c(c1CC2)[C@@H](O)[C@H](c1cc(OC)c(O)c(OC)c1)CO3,0,0.18215884
38607.mol2L-threo-Guaiacylglycerol_8-  -D-glucopyranoside,COc1cc([C@H](O)[C@H](CO)O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)ccc1O,0,0.18214187
9333.mol2 10455,C=C1C=C2[C@@]3(CC[C@@H](C[C@H](CO)Cc4cc[nH+][cH-]4)C3)C[C@@H](CCO)[C@@H]3CC=C[C@@]4([C@@H]1C4(C)C)[C@@]23C,0,0.18213631
"32492.mol27-Acetoxy-elema-1,3-dien-8-ol",C=C[C@@]1(C)C[C@@H](O)[C@](OC(C)=O)(C(C)C)C[C@@H]1C(=C)C,0,0.18213086
"33633.mol2Aromadendrane-4  ,10  -diol",CC1(C)[C@@H]2[C@H]3[C@H](CC[C@]3(C)O)[C@](C)(O)CC[C@@H]21,0,0.18209411
"39846.mol2(1'R,2'S)-1'-(4-Hydroxyphenyl)propane-1',2'-diol-2'-O-  -D-glucopyr...",C[C@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)c1ccc(O)cc1,0,0.18208207
41812.mol2Majucin,C[C@@H]1C[C@@H](O)[C@@]2(O)[C@@]13C[C@@H](OC(=O)[C@@H]3O)[C@@]1(O)C(=O)OC[C@@]21C,0,0.18207242
18768.mol220526,C/C=C(\C)C(=O)O[C@@H]1Cc2c(cc3oc(CO)cc(=O)c3c2O)O[C@]1(C)[C@H](CO)Cc1ccc(N)[nH+]c1,0,0.1819998
45033.mol21-(2'-  -Pyranone)-6-caffeoyl-  -D-pyranoglucose,O=C(/C=C/c1ccc(O)c(O)c1)OC[C@H]1O[C@H](Oc2coccc2=O)[C@H](O)[C@@H](O)[C@@H]1O,0,0.18190473
12607.mol213901,Oc1ccc(C2=Cc3cc(O)c(O)cc3CC2)cc1O,0,0.18189488
37257.mol23(15)-Epoxygymnomitrane,C[C@@]12CC[C@]3(CO3)[C@@H](C1)[C@]1(C)CCC[C@]21C,0,0.18189155
13273.mol214584,CC(C)[C@@](C)(O)[C@H]1O[C@@H]1[C@](C)(O)[C@H]1CC2(CCCC2)[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0,0.18186566
28539.mol231584,O=C(/C=C\C=C/C=C\c1ccc2c(c1)OCO2)N1CCCCC1,0,0.18185918
41631.mol2Lupulone_D,CC(C)=CCC1=C2O[C@@H](C(C)(C)O)C[C@]2(CC=C(C)C)C(=O)C(C(=O)CCC(C)C)=C1O,0,0.18185315
38471.mol2Glyceryl-1-eicosanoate,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](O)CO,0,0.18185297
35852.mol216-Desoxybarringtogenol_C,CC1(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(CO)[C@@H](O)[C@@H]1O,0,0.18182547
30294.mol234088,CC(C)[C@@](C)(O)[C@H]1O[C@@H]1[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0,0.18181516
34413.mol23-O-(E)-Caffeoyl-4-O-galloyl-  -D-glucopyranose,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1[C@@H](O)[C@H](O)O[C@H](CO)[C@H]1OC(=O)c1cc(O)c(O)c(O)c1,0,0.18178542
31552.mol236066,Cc1cccc2c3c(ccc12)C(=O)C1=C(OC[C@@H]1C)C3=O,0,0.18169273
"42231.mol21-(4'-Methoxyphenyl)-(1S,2S)-propanediol",COc1ccc([C@@H](O)[C@H](C)O)cc1,0,0.18169077
12584.mol213878,Oc1cc2c(cc1O)C1(CCCC1)CC(c1cc(O)c(O)c3c(O)cccc13)=C2,0,0.18167293
9260.mol2 10382,C=C1CC[C@@H]2[C@H]([C@@H]3C[C@@H](C)C[C@H]13)[C@@]2([C@@H]1CC[C@@H]2C=C[C@H]3[C@H](OC=C[C@@H]3O)[C@H]2C1)[C@H](N)C=O,0,0.18162195
27213.mol229630,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,0,0.18156405
34175.mol2Brachystemidine_A,CO[C@@H]1CCC(=O)N1[C@@H]1C=C(COC(=O)c2ccc[nH]2)CO1,0,0.18153986
43120.mol2Nigellamose,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,0,0.18153347
3564.mol2 3656,CCC[C@@H](SC[C@H](NC(=O)CC[C@H]([NH2+]CNC)C(=O)[O-])C(=O)NCC(=O)[O-])C1=C2CCC=C[C@H]2C(=O)O1,0,0.18153103
23610.mol225615,CCCCC[C@@H](C[C@@H](CCc1ccc(O)c(OC2CCCC2)c1)OC(C)=O)OC(C)=O,0,0.18148091
43916.mol2Pareirubrine_A,COc1c2c(ccc(=O)c1O)-c1c(OC)c(OC)c(OC)c3ccnc-2c13,0,0.18147588
30466.mol234307,C[C@@H]1C[C@@H](O)CC(C)(C)[C@H]1CC[C@@H](O)C(=O)O,0,0.18146302
26851.mol229133,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@@]2(C)CC=C2C[C@@H](O)CC[C@@]21C)C(C)C,0,0.18142578
39937.mol23  -Hydroxytanshinone_IIA,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CC[C@H](O)C2(C)C,0,0.18136853
31538.mol236043,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CC[C@H](O)C2(C)C,0,0.18136853
5461.mol2 5867,C[C@@H]1[C@@]23CC[C@@]45CCC[C@]6(CC[C@@]4(C)[C@@H]2[C@@H](O)C[C@]1(O)OC3)[C@@H]1C[C@](C)(C(=O)[O-])CC[C@]1(C)CC[C@@]65C,0,0.18133554
32020.mol236717,CC(=O)O[C@H]1CC[C@@]2(C)[C@H](C1)[C@@H](O)C[C@H]1[C@@H]3CC[C@H]4[C@@H](CN5C[C@@H](C)CC[C@@H]5[C@@]4(C)O)[C@@H]3C[C@@H]12,0,0.18131098
21022.mol222808,CCCCc1ccc(CCc2ccc(O)c(OC[C@H](NC)C3=C[C@@H]([C@H](C)CC[C@H](O)[C@H](C)O)C=[NH+]3)c2)o1,0,0.18130015
"32433.mol2Acetamide-3,5-dibromo-1-hydroxy-4,4-dimethoxy-2,5-cyclohe-xadiene",COC1(OC)C(Br)=CC(O)(CC(N)=O)C=C1Br,0,0.18124565
39002.mol2  -Humulenol_acetate,C=C1CC/C=C(\C)C/C=C/C(C)(C)C[C@@H]1OC(C)=O,0,0.18121812
43482.mol2Omphalocarpinol,C=C(O)[C@@H](OC(C)=O)[C@@H](O)c1c(OC)ccc2ccc(=O)oc12,0,0.18107302
"34021.mol2Bisabola-1,3,5,7-tetraene",C/C(=C\CCC(C)C)c1ccc(C)cc1,0,0.18105963
29155.mol232425,CSCCCC/C(=N\OS(=O)(=O)O)S[C@@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]1O,0,0.18100308
42574.mol2O-Methylmoschatoline,COc1c(OC)c2c3c(nccc3c1OC)C(=O)c1ccccc1-2,0,0.1810023
41782.mol2Madolin_B,CC1(C)[C@@H]2CC[C@@]3(C)O[C@@H]3CC/C(C(=O)O)=C\[C@@H]21,0,0.1808905
