compound_id,smiles,all_preds,all_probs
Z2587996953,O(C)[C@@]1(C)[C@@](O)[C@](C)O[C@@](O[C@@]2[C@@](C)C(=O)O[C@](CC)[C@](O)(C)[C@](O)[C@@](C)C(=O)[C@](C)C[C@](O)(C)[C@](O[C@]3[C@](O)[C@@](N(C)C)C[C@@](C)O3)[C@]2C)C1,0,0.34677857
Z1521554012,S(=O)(=O)(Nc1ncccc1)c1ccc(/N=N/c2cc(C(=O)O)c(O)cc2)cc1,0,0.34650004
Z1501485370,O=C(N[C@@](CC(C)C)c1c(N2CCCCC2)cccc1)Cc1cc(OCC)c(C(=O)O)cc1,0,0.34512362
Z2183947556,SC[C@](NC(=O)CC[C@](N)C(=O)O)C(=O)NCC(=O)O,0,0.34244955
Z56922173,SC1=NC(CCC)=CC(=O)N1,0,0.34212095
Z1592690523,Fc1ccc(C(=O)CCCN2CC=C(N3C(=O)Nc4c3cccc4)CC2)cc1,0,0.34153345
Z234895185,O=C(OC)Nc1[nH]c2c(n1)ccc(C(=O)c1ccccc1)c2,0,0.34142554
Z1537603096,O=C(OCc1ncccc1)C(C)c1ccc(CC(C)C)cc1,0,0.34075704
Z2044793215,O=C(NNCc1ccccc1)c1noc(C)c1,0,0.34075126
Z1828098700,FC(F)(F)c1c(CN2CCN(C)CC2)ccc(NC(=O)c2cc(C#Cc3n4N=CC=Cc4nc3)c(C)cc2)c1,0,0.33877394
Z756440046,O=C(O)[C@@](N)Cc1ccc(O)cc1,0,0.33824354
Z57127464,Oc1c(C(C)C)ccc(C)c1,0,0.33462152
Z104496566,Oc1c(C)ccc(C(C)C)c1,0,0.33419162
Z138288808,Fc1ccc(C(=O)CCCN2CCC(C)CC2)cc1,0,0.3324777
Z381346304,O=C(O)c1c(NCCc2ccccc2)cccc1,0,0.33139
Z1521553982,O=C(O)[C@@](NC(=O)c1ccc(N(Cc2nc3c(N)nc(N)nc3nc2)C)cc1)CCC(=O)O,0,0.32977283
Z2512157889,Clc1c(C#N)ccc(-c2nn(C[C@@](NC(=O)c3n[nH]c(C(O)C)c3)C)cc2)c1,0,0.3279327
Z275128596,Nc1c(-c2ccccc2)nc2c(N)nc(N)nc2n1,0,0.32706997
Z1741982549,O=C(O)[C@@]1[C@@](O)C[C@]2(O)O[C@]1C[C@@](O[C@]1[C@@](O)[C@@](N)[C@](O)[C@@](C)O1)C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@](C)[C@@](O)[C@@](C)[C@](C)OC(=O)C[C@](O)C[C@](O)CC[C@@](O)[C@](O)C[C@](O)C2,0,0.32612884
Z2235811359,O=C(Nc1c(C)cccc1C)[C@]1N(CCC)CCCC1,0,0.32558155
Z57127446,O=C(O)c1ccc(N)cc1,0,0.32376087
Z432085130,S(=O)(=O)(N1CCNCCC1)c1c2c(cncc2)ccc1,0,0.3227897
Z56926518,Oc1c2ncccc2ccc1,0,0.3225581
Z68590124,O=C(N)c1c(O)cccc1,0,0.32205632
Z2242128693,O=C(Nc1c(C)cccc1C)[C@]1N(CCCC)CCCC1,0,0.321801
Z1557492145,Fc1ccc([C@]2[C@](COc3cc4OCOc4cc3)CNCC2)cc1.Cl,0,0.32061836
Z2037280076,S(=O)(=O)(NC(C)(C)C)c1cc(Nc2c(C)cnc(Nc3ccc(OCCN4CCCC4)cc3)n2)ccc1,0,0.32000586
Z2235801862,O=C(N[C@](C[C@](O)[C@@](NC(=O)COc1c(C)cccc1C)Cc1ccccc1)Cc1ccccc1)[C@](C(C)C)N1C(=O)NCCC1,0,0.31688476
Z3244598618,S(=O)(=O)(O)O.O=C(N[C@](C(=O)N[C@@]1C(=O)N[C@](CCN)C(=O)N[C@](Cc2ccccc2)C(=O)N[C@@](CC(C)C)C(=O)N[C@@](CCN)C(=O)N[C@@](CCN)C(=O)N[C@@]([C@](O)C)C(=O)NCC1)CCN)[C@@](NC(=O)[C@@](NC(=O)CCCCC(CC)C)CCN)[C@](O)C,0,0.31638274
Z1545310764,S(=O)(=O)(C)c1cc(C(=O)NCCN(CC)CC)c(OC)cc1,0,0.31546363
Z3675381442,S(=O)(=O)(NC(=O)c1c(N2C(C)(C)C[C@](C)C2)nc(-n2nc(OCC(C(F)(F)F)(C)C)cc2)cc1)c1c(C)nn(C)c1,0,0.315089
Z1255431202,S[C@](C(=O)O)[C@@](S)C(=O)O,0,0.31376225
Z335430322,S(=O)(=O)(/N=C/1\C(C)=C(C)NO\1)c1ccc(N)cc1,0,0.3125035
Z221101674,O=C(NCCN(C(C)C)C(C)C)CN1C(=O)CCC1,0,0.31194675
Z2037279770,S(=O)(=O)(C)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,0,0.30953714
Z802864938,Clc1c(C(=O)OCCN(CC)CC)ccc(N)c1,0,0.30925372
Z2065671185,Fc1cc2C(=O)C(C(=O)O)=CN3C(C)CCc(c23)c1,0,0.30791414
Z56347248,Clc1c(S(=O)(=O)N)cc2S(=O)(=O)NCNc2c1,0,0.30781475
Z1501485364,O=C1C(Cn2c(C)ncc2)CCc2n(C)c3c(c12)cccc3,0,0.30438378
Z372953774,N(Cc1occc1)c1ncnc2nc[nH]c12,0,0.3039128
Z1544404495,Fc1c(N2CCNCC2)nc2N(CC)C=C(C(=O)O)C(=O)c2c1,0,0.30332196
Z1172269406,O=C(N1CCN(c2nc(N)c3c(n2)cc(OC)c(OC)c3)CC1)C1OCCC1,0,0.3017024
Z1532717444,Fc1c(Cn2nnc(C(=O)N)c2)c(F)ccc1,0,0.3016162
Z1172912933,O=C(CCC)N1CCN(c2nc(N)c3c(n2)cc(OC)c(OC)c3)CCC1,0,0.29958028
Z2301287926,OC(CNC(C)(C)C)c1cc(CO)c(O)cc1,0,0.29921365
Z50145861,O=C1N(c2ccccc2)N=C(C)C1,0,0.29818395
Z1541759903,OC1=C(C#N)C[C@@]2(C)[C@@]3(O[C@]13)CC[C@]1[C@]3[C@@](C)([C@@](O)CC3)CC[C@]21,0,0.29801416
Z732250592,O=C(CC(c1ccccc1)C=1C(=O)Oc2c(C=1O)cccc2)C,0,0.2954707
Z68563450,O=C(Nc1c(C)cccc1C)CN1CCN(CC(O)COc2c(OC)cccc2)CC1,0,0.2946564
Z1552195936,S(=O)(=O)(NC(=O)NC1CCCCC1)c1ccc(C(=O)C)cc1,0,0.29423088
Z2301684748,S(=O)(=O)(N(C[C@@](O)[C@@](NC(=O)O[C@@]1[C@]2[C@@](OC1)OCC2)Cc1ccccc1)CC(C)C)c1ccc(N)cc1,0,0.29391867
Z1552187007,O=C([O-])C(C)c1cc(Oc2ccccc2)ccc1.O=C([O-])C(C)c1cc(Oc2ccccc2)ccc1.[Ca+2].O.O,0,0.29326832
Z99599540,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,0,0.29303762
Z1258938406,S(=O)(=O)(N)c1ccc(-n2c(-c3ccc(C)cc3)cc(C(F)(F)F)n2)cc1,0,0.29097936
Z56933707,Fc1c(N2CCNCC2)cc2N(C3CC3)C=C(C(=O)O)C(=O)c2c1,0,0.29019284
Z118438370,N=C(N)N1Cc2c(cccc2)CC1.I,0,0.28930998
Z85923151,S(=O)(=O)(N)c1ccc(CN)cc1,0,0.289082
Z56869297,O=C1N(N(C)C(C)=C1)c1ccccc1,0,0.28870517
Z2216898922,O(C)C=1C(=O)C(CCCCCCCCCCO)=C(C)C(=O)C=1OC,0,0.28795785
Z57202572,S(=O)(=O)(NC(=O)C)c1ccc(N)cc1,0,0.2850921
Z1546616201,O(CC[N+](CC)(CC)CC)c1c(OCC[N+](CC)(CC)CC)cccc1OCC[N+](CC)(CC)CC.[I-].[I-].[I-],0,0.28486842
Z56813244,O=C1NNC(=O)c2c1c(N)ccc2,0,0.28372702
Z2242006187,O=C1[C@@]2(O)[C@](C)C[C@](OC)[C@@]([C@@](OC)C[C@@](C)C/C(/C)=C/[C@@](CC=C)C(=O)C[C@](O)[C@@](C)[C@@](/C(=C/[C@]3C[C@@](OC)[C@](O)CC3)/C)OC(=O)[C@]3N(C1=O)CCCC3)O2,0,0.2835176
Z1501480416,Clc1c(S(=O)(=O)N)cc2S(=O)(=O)NC=Nc2c1,0,0.28339466
Z2756516861,C(c1c(C)c(C)ccc1)c1nc[nH]c1.Cl,0,0.28285962
Z2271075295,Fc1ccc(C(=O)CCCN2CCC(N3C(=O)Nc4c3cccc4)CC2)cc1,0,0.28125304
Z1741976872,O=C(CNC12CC3(O)C[C@](C1)C[C@@](C3)C2)N1[C@](C#N)CCC1,0,0.28038162
Z608353986,O=C(OCC)CCC(=O)O[C@]1[C@](O[C@]2[C@@](O)(C)C[C@@](C)C(=O)[C@](C)[C@@](O)[C@@](O)(C)[C@@](CC)OC(=O)[C@](C)[C@@](O[C@@]3O[C@@](C)[C@](O)[C@@](OC)(C)C3)[C@@]2C)O[C@](C)C[C@@]1N(C)C,0,0.27855125
Z756440050,S(CC[C@](N)C(=O)O)C,0,0.27801803
Z276508890,S(=O)(=O)(OCCCCOS(=O)(=O)C)C,0,0.27635503
Z1222399234,S(CC(=O)O)C[C@](N)C(=O)O,0,0.2747261
Z2074910255,Clc1ccc(CC2=NN(C(=O)c3c2cccc3)C2CCN(C)CCC2)cc1.Cl,0,0.2741496
Z1590783391,Fc1c(N2C[C@@](C)N[C@@](C)C2)c(F)c2N(C3CC3)C=C(C(=O)O)C(=O)c2c1N,0,0.27344897
Z1554103331,O=C(N1CC(=O)N2C(c3c(cccc3)CC2)C1)C1CCCCC1,0,0.27270013
Z53037954,S(=O)(=O)(N(CCC)CCC)c1ccc(C(=O)O)cc1,0,0.2718297
Z2312626081,S(C[C@](N)C(=O)O)CCCC/C=C(/NC(=O)[C@@]1C(C)(C)C1)\C(=O)O,0,0.2717578
Z104472626,S(=O)(=O)(Nc1ncccn1)c1ccc(N)cc1,0,0.27121192
Z1551900491,S(=O)(=O)(N(C[C@@](O)[C@@](NC(=O)O[C@@]1COCC1)Cc1ccccc1)CC(C)C)c1ccc(N)cc1,0,0.2702045
Z2050011174,Brc1c(C[N+](CC)(C)C)cccc1.S(=O)(=O)([O-])c1ccc(C)cc1,0,0.26996192
Z2242061948,C(C)(C)(C)c1cc(C)c(CC2=NCCN2)c(C)c1.Cl,0,0.2698232
Z2312273468,O=C(O)/C=C(/C=C/C=C(/C=C/c1c(C)c(C)c(OC)cc1C)\C)\C,0,0.26527438
Z905162656,O=C1C(N2C(=O)c3c(C2=O)cccc3)CCC(=O)N1,0,0.264173
Z276115700,O=C1C(c2ccccc2)C(=O)c2c1cccc2,0,0.26383084
Z56763920,S(=O)(=O)(Nc1nc(OC)nc(OC)c1)c1ccc(N)cc1,0,0.2631433
Z1515385080,S(=O)(=O)(Nc1c(OC)c(OC)ncn1)c1ccc(N)cc1,0,0.2624611
Z1511483974,S(=O)(=O)(Nc1ncc(OC)cn1)c1ccc(N)cc1,0,0.26105165
Z1880962282,O=C(N[C@@]1C(=O)N2C(C(=O)O)=C(C)CS[C@]12)[C@](N)c1ccccc1,0,0.2606833
Z2216900850,Nc1c2c(C(c3ccccc3)CN(C)C2)ccc1,0,0.26049846
Z277559098,S(=O)(=O)(Nc1c(OC)nccn1)c1ccc(N)cc1,0,0.26048806
Z56785257,S(=O)(=O)(NC(=O)NC1CCCCC1)c1ccc(CCN2C(=O)C(C)(C)c3c(C2=O)cc(OC)cc3)cc1,0,0.2602808
Z56922127,FC(F)(F)c1cc(Nc2c(C(=O)O)cccn2)ccc1,0,0.26022628
Z2235801970,O=C1N(Cc2nc(C)c3c(n2)cccc3)C(=O)c2n(CC#CC)c(N3C[C@](N)CCC3)nc2N1C,0,0.25907132
Z1509139960,O=C1C(CC)(c2ccccc2)C(=O)NCN1,0,0.2555782
Z2574927435,S(=O)(=O)(O)O.N=C(NC(=N)N)N,0,0.25489333
Z1511495258,S(=O)(=O)(OC[C@]12OC(C)(C)O[C@]1[C@@]1OC(C)(C)O[C@@]1CO2)N,0,0.25476795
Z1172207721,FC(F)(F)c1cc([N+](=O)[O-])c(C(=O)C2C(=O)CCCC2=O)cc1,0,0.25473115
Z1515385076,O(C)[C@@]1(C)[C@](O[C@]2[C@](O)[C@@](N(C)C)C[C@@](C)O2)[C@@](C)[C@](O[C@@]2O[C@@](C)[C@](O)[C@@](OC)(C)C2)[C@@](C)C(=O)O[C@](CC)[C@](O)(C)[C@](O)[C@@](C)C(=O)[C@](C)C1,0,0.2535086
Z1889837352,C(N1CCNCCCNCCNCCC1)c1ccc(CN2CCNCCCNCCNCCC2)cc1,0,0.2534557
Z2037280227,O=C(Nc1nn2C(c3ccc(CN4CCS(=O)(=O)CC4)cc3)=CC=Cc2n1)C1CC1,0,0.2528716
Z1431321925,O=C(NC1C=2C(c3c(OC)c(OC)c(OC)cc3CC1)=CC=C(OC)C(=O)C=2)C,0,0.25286612
Z756430564,O=C(O)[C@@](N)C(C)C,0,0.25285396
Z2037279821,Clc1c(Cl)cc(S(=O)(=O)N)cc1S(=O)(=O)N,0,0.25142112
Z57126994,O=C(OCCCC)c1ccc(N)cc1,0,0.25099173
Z248489432,S(=O)(=O)(O)CCN,0,0.25072888
Z56946051,O=C(Nc1ccc(O)cc1)C,0,0.24980864
Z85888809,O=C(NCCCC(=O)O)C(C)(C)C,0,0.24834514
Z56791687,S(=O)(=O)(Nc1nc(C)cc(C)n1)c1ccc(N)cc1,0,0.24815556
Z56761309,Fc1c(N2CCN(C)CC2)c2OCC(C)N3c2c(C(=O)C(C(=O)O)=C3)c1,0,0.24732275
Z1546621742,O=C(OC(C)(C)C)N[C@]([C@@](O)C(=O)O[C@@]1C(C)=C2C(C)(C)[C@](O)([C@@](OC(=O)c3ccccc3)[C@]3[C@](C)(C(=O)[C@@]2O)[C@@](O)C[C@@]2[C@@]3(OC(=O)C)CO2)C1)c1ccccc1,0,0.246621
Z1824566854,Fc1c(N2CC(C)NCC2)c(OC)c2N(C3CC3)C=C(C(=O)O)C(=O)c2c1,0,0.24660638
Z756442196,O=C(O)[C@@](NC(=O)C)Cc1ccc(O)cc1,0,0.24487022
Z2065671138,O=C(O)C=1C(=O)c2c(N(CC)N=1)cc1OCOc1c2,0,0.2437532
Z84655412,S(=O)(=O)(N)c1cc(C(=O)NCC2N(CC)CCC2)c(OC)cc1,0,0.24255024
Z1501485366,O=C(O[C@@]1C(C)=C2C(C)(C)[C@](O)([C@@](OC(=O)c3ccccc3)[C@]3[C@](C)(C(=O)[C@@]2OC(=O)C)[C@@](O)C[C@@]2[C@@]3(OC(=O)C)CO2)C1)[C@](O)[C@@](NC(=O)c1ccccc1)c1ccccc1,0,0.24171832
Z1269642575,O=C1C(N2C(=O)c3c(N)cccc3C2=O)CCC(=O)N1,0,0.24062023
Z2216887959,O=C1N=C2N(C[C@](O)[C@](O)[C@](O)CO)c3c(N=C2C(=O)N1)cc(C)c(C)c3,0,0.24004102
Z2037281108,O=C(NCC[C@]1c2c3c(OCC3)ccc2CC1)CC,0,0.23967248
Z2235801883,Clc1c(Cc2ccc(OCC)cc2)cc([C@]2[C@](O)[C@@](O)[C@](O)[C@@](CO)O2)cc1,0,0.2384597
Z1541758727,S(=O)(=O)(N)c1c(Oc2ccccc2)c(NCCCC)cc(C(=O)O)c1,0,0.23819734
Z2235801830,Clc1c(C(F)(F)F)cc(NC(=O)Nc2c(F)cc(Oc3cc(C(=O)NC)ncc3)cc2)cc1,0,0.23731348
Z1182332248,Clc1ccc(C(N2CCN(Cc3cc(C)ccc3)CC2)c2ccccc2)cc1.Cl.Cl,0,0.23677899
Z1258932192,O=C(OC)N[C@](C(=O)NN(C[C@](O)[C@@](NC(=O)[C@@](NC(=O)OC)C(C)(C)C)Cc1ccccc1)Cc1ccc(-c2ncccc2)cc1)C(C)(C)C,0,0.23551856
Z1521553473,O=C1Nc2c(C)ccnc2N(C2CC2)c2ncccc12,0,0.2350282
Z1837762189,S(=O)(=O)(C[C@@](N1C(=O)c2c(NC(=O)C)cccc2C1=O)c1cc(OCC)c(OC)cc1)C,0,0.23461881
Z54953371,O=C(N)c1c(OCC)cccc1,0,0.2332938
Z2587996508,O=C(N[C@@]1C(=O)N2C(C(=O)O)=C(C)CS[C@]12)[C@](N)c1ccc(O)cc1,0,0.23319526
Z56851240,S(=O)(=O)(N)c1ccc(N)cc1,0,0.23222592
Z54178706,O=C(OCC)c1ccc(N)cc1,0,0.23206434
Z1563146038,O=C(O)[C@]1C(C)(C)S(=O)(=O)[C@]2N1C(=O)C2,0,0.23171414
Z1603854590,O=C(N[C@@]1C(=O)N2[C@@](C(=O)O)C(C)(C)S[C@]12)[C@](N)c1ccccc1,0,0.23080145
Z1541638525,S(=O)(=O)(N)c1c(C)ccc(Nc2nc(N(C)c3cc4nn(C)c(C)c4cc3)ccn2)c1,0,0.23049198
Z1198150288,O=C1C(N)=CC(c2ccncc2)=CN1,0,0.22970696
Z2235802036,O=C([C@@](N)C12CC3(O)CC(C1)CC(C3)C2)N1[C@](C#N)C[C@]2[C@@]1C2,0,0.22963649
Z57102382,Oc1ccc(CC(N)C)cc1,0,0.22781743
Z1501480422,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2cc(-c2oc(CNCCS(=O)(=O)C)cc2)cc3)c1,0,0.22635858
Z252849348,O=C(OCCN(CC)CC)C1(c2ccccc2)CCCC1,0,0.22573633
Z199040762,Clc1c(C2C(C(=O)OCC)=C(COCCN)NC(C)=C2C(=O)OC)cccc1.S(=O)(=O)(O)c1ccccc1,0,0.2246506
Z2768168341,N([C@@](Cc1ccccc1)C)(CC#C)C.Cl,0,0.22426185
Z1501485359,O=C1[C@](O)(CC)C2=C(C(=O)N3C(c4nc5c(c(CN(C)C)c(O)cc5)cc4C3)=C2)CO1,0,0.22245894
Z2953646389,O=C([O-])[C@](NC(=O)c1ccc(CCc2c3C(=O)NC(N)=Nc3[nH]c2)cc1)CCC(=O)[O-].[Na+].[Na+],0,0.22202925
Z360145318,O=C1N(C)C(=O)CC1c1ccccc1,0,0.22165999
Z1515385074,O=C1C(N2C(=O)c3c(c(N)ccc3)C2)CCC(=O)N1,0,0.22141798
Z275127478,O=C(N1CCN(c2nc(N)c3c(n2)cc(OC)c(OC)c3)CC1)c1occc1,0,0.22092284
Z1954804578,S(=O)(=O)(Nc1nc(C)ccn1)c1ccc(N)cc1,0,0.22038691
Z800191876,O=C1C(CC)(c2ccc(N)cc2)CCC(=O)N1,0,0.21992822
Z56854345,O=C(O)CCNC(=O)c1ccccc1,0,0.21988082
Z51093246,Clc1ccc(OC(C(=O)OCCn2c3C(=O)N(C)C(=O)N(C)c3nc2)(C)C)cc1,0,0.21964969
Z2242062173,O=C(O)[C@@](NC(=O)[C@@](O)[C@](N)Cc1ccccc1)CC(C)C,0,0.21960843
Z1546616205,S(=O)(=O)(NC(=O)c1cc(OC)c(Cc2c3c(n(C)c2)ccc(NC(=O)OC2CCCC2)c3)cc1)c1c(C)cccc1,0,0.21937494
Z104478940,O=C(O)C=1C(=O)c2c(N(CC)C=1)nc(C)cc2,0,0.21885695
Z2235802104,Clc1c(Nc2c(S(=O)(=O)C(C)C)cccc2)nc(Nc2c(OC(C)C)cc(c(C)c2)C2CCNCC2)nc1,0,0.21791528
Z2681891170,SC(C(=O)NCC(=O)O)C,0,0.21775484
Z2044782386,O=[N+](O[C@]1[C@]2OC[C@](O[N+](=O)[O-])[C@]2OC1)[O-],0,0.21712175
Z89277543,Clc1c(C(F)(F)F)cc(NC(=O)Nc2ccc(Oc3cc(C(=O)NC)ncc3)cc2)cc1,0,0.2168221
Z1541760033,O=C(Oc1cc2c(CC)c3c(nc2cc1)C=1N(C(=O)C2=C([C@@](O)(CC)C(=O)OC2)C=1)C3)N1CCC(N2CCCCC2)CC1.Cl,0,0.21576704
Z223042524,S(=O)(=O)(N)Cc1noc2c1cccc2,0,0.2155754
Z1501475009,S(=O)(=O)(NC(=O)NC1CCC(C)CC1)c1ccc(CCNC(=O)N2C(=O)C(CC)=C(C)C2)cc1,0,0.21488802
Z1269124804,SC[C@](C(=O)N1[C@](C(=O)O)CCC1)C,0,0.21370205
Z1541759910,O(C)[C@@]1[C@](C)[C@]2[C@@]34OO[C@@](C)(O[C@]3O1)CC[C@]4[C@](C)CC2,0,0.21297279
Z2235811577,S(=O)(=O)(NCCC1N(C)CCC1)c1cc(c(OCCC)cc1)C1=NC(=O)c2n(C)nc(CCC)c2N1,0,0.21197785
Z1143441555,SC[C@](NC(=O)C)C(=O)O,0,0.21064249
Z53845223,O=C1N(CC)C(=O)NC1c1ccccc1,0,0.21026412
Z1201619320,S=P(N1CC1)(N1CC1)N1CC1,0,0.20962161
Z2568665260,O=C1[C@@]2(O)[C@](C)CC[C@](O2)C[C@](OC)/C(/C)=C\C=C\C=C\[C@@](C)C[C@@](C)C(=O)[C@](OC)[C@](O)/C(/C)=C/[C@@](C)C(=O)C[C@@]([C@@](C[C@]2C[C@@](OC)[C@](O)CC2)C)OC(=O)[C@]2N(C1=O)CCCC2,0,0.20958818
Z90122510,O=C(O)Cc1ccc(NC(=O)C)cc1,0,0.20893857
Z241910386,Fc1ccc(C(CCCN2CCC(N3C(=O)Nc4c3cccc4)CC2)c2ccc(F)cc2)cc1,0,0.2087886
Z104484866,O=C(O)CNC(=O)c1ccc(N)cc1,0,0.2086177
Z1741977125,Oc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,0,0.20851855
Z2037281001,Clc1cc(N2CCN(CCCN3C(=O)N(CCOc4ccccc4)C(CC)=N3)CC2)ccc1.Cl,0,0.20824581
Z31369389,O(CC(O)CN1CCN(c2c(OC)cccc2)CC1)c1c2c(ccc1)cccc2,0,0.20819831
Z56926638,Fc1c(N2CCNCC2)cc2N(CC)C=C(C(=O)O)C(=O)c2c1,0,0.2074805
Z231745614,Clc1c(CN2Cc3c(scc3)CC2)cccc1,0,0.20466746
Z752915492,Oc1c(C(C)C)cccc1C(C)C,0,0.2042488
Z2033589790,O[C@@]1CC=2[C@@](C)([C@@]3[C@]([C@]4[C@@](C)([C@@]([C@@](CCCC(C)C)C)CC4)CC3)CC=2)CC1,0,0.20283084
Z2511727314,O=C(Nc1noc(C)c1)C=1N(C)S(=O)(=O)c2c(C=1O)cccc2,0,0.20247845
Z1530425070,O=C1[C@]2(C)[C@]([C@]3[C@@](c4c(cc(O)cc4)CC3)CC2)CC1,0,0.20242292
Z1255390865,O=C1C(O)=C(C)N(C)C=C1,0,0.19969767
Z1575081877,S(=O)(=O)(NC(=O)NC1CCCCC1)c1ccc(CCNC(=O)c2ncc(C)nc2)cc1,0,0.1996686
Z1515381509,O=C(OCC)[C@@](N[C@](C(=O)N1[C@](C(=O)O)C[C@]2[C@@]1CCC2)C)CCc1ccccc1,0,0.19960588
Z2289798859,O=C1[C@@]2(O)[C@](C)CC[C@](O2)C[C@](OC)/C(/C)=C\C=C\C=C\[C@@](C)C[C@@](C)C(=O)[C@](OC)[C@](O)/C(/C)=C/[C@@](C)C(=O)C[C@@]([C@@](C[C@]2C[C@@](OC)[C@](OCCO)CC2)C)OC(=O)[C@]2N(C1=O)CCCC2,0,0.19947816
Z2235811518,O=C(N[C@@]1C(=O)N2C(C(=O)O)=C(C)CS[C@]12)[C@](N)C1=CCC=CC1,0,0.19913311
Z1521553474,FC=1C(N)=NC(=O)N([C@]2O[C@@](CO)SC2)C=1,0,0.19715273
Z104472374,S(=O)(=O)(c1ccc(N)cc1)c1ccc(N)cc1,0,0.1970079
Z1203577925,O=C(O)CN(C(=N)N)C,0,0.1963951
Z1509637175,O=C1N([C@]2O[C@@](CO)SC2)C=CC(N)=N1,0,0.19625136
Z2216896219,O=C(CC#N)N1C[C@](N(C)c2ncnc3[nH]ccc23)[C@](C)CC1,0,0.19578606
Z1541759222,ClCC1N(C)S(=O)(=O)c2c(N1)cc(Cl)c(S(=O)(=O)N)c2,0,0.19486131
Z53843610,O=C1N(C)C(=O)NC1(CC)c1ccccc1,0,0.19272901
Z1546616193,O=C1NC=Nc2n([C@@]3O[C@](CO)CC3)cnc12,0,0.19195841
Z2583205878,S(=O)(=O)(Nc1ccc(C(O)CCCN(CCCCCCC)CC)cc1)C.S(=O)(=O)(Nc1ccc(C(O)CCCN(CCCCCCC)CC)cc1)C.O=C(O)/C=C/C(=O)O,0,0.19178037
Z1255485274,O[C@@]([C@](O)[C@@](O)CNC)[C@](O)CO,0,0.19074148
Z1521553844,Clc1c(Cl)cccc1C1C(C(=O)OCOC(=O)CCC)=C(C)NC(C)=C1C(=O)OC,0,0.19039392
Z56922155,O=[N+]([O-])c1c2c(c(O)cc1)nccc2,0,0.18986993
Z2588038957,S(=O)(=O)(N1CCN(CC)CC1)c1cc(c(OCC)cc1)C1=NC(=O)c2c(C)nc(CCC)n2N1,0,0.18936916
Z1537048897,O=C(NCCO)C(C)c1ccc(CC(C)C)cc1,0,0.18925527
Z1741979782,O=C(O[C@@]1CC=2[C@@](C)([C@@]3[C@]([C@]4[C@@](C)(C(c5cnccc5)=CC4)CC3)CC=2)CC1)C,0,0.1882671
Z1541758605,O=C(O)c1n(Cc2ccc(-c3c(-c4[nH]nnn4)cccc3)cc2)c(CCC)nc1C(O)(C)C,0,0.18772161
Z104479700,O=C(O)CCCCCCCCC=C,0,0.18762092
Z2315575190,OC/C=C(/CC/C=C(\C)/C)\C,0,0.18720762
Z2315575694,O=C(O)CC/C(=C/Cc1c(OC)c(C)c2c(c1O)C(=O)OC2)/C,0,0.186711
Z1562203528,ClC(Cl)C1NS(=O)(=O)c2c(N1)cc(Cl)c(S(=O)(=O)N)c2,0,0.18580376
Z802671522,O=C1C(CN2CCOCC2)CCc2[nH]c(C)c(CC)c12,0,0.18578021
Z1066276474,O=C(O)[C@@](N)CC(=O)N,0,0.18425943
Z1741982628,O=C(CCCCN1C(=O)N(C)c2ncn(C)c2C1=O)C,0,0.18374243
Z2242164637,S(CC1=C(C(=O)O)N2C(=O)[C@@](NC(=O)[C@](NC(=O)N3C(=O)C(=O)N(CC)CC3)c3ccc(O)cc3)[C@]2SC1)c1n(C)nnn1,0,0.18280104
Z1544404028,O=C1C=C2[C@@]([C@@]3[C@]([C@]4[C@@](CC)([C@](O)(C#C)CC4)CC3)CC2)CC1,0,0.18232517
Z756440074,O=C(O)[C@@](N)CCC(=O)N,0,0.18201408
Z2588038976,O=C(O)CN(CC(=O)O)CCN(CC(=O)O)CC(=O)O,0,0.18191083
Z2301684603,O[C@@]1CC=2[C@@](C)([C@@]3[C@]([C@]4[C@@](C)(C(c5cnccc5)=CC4)CC3)CC=2)CC1,0,0.18139979
Z649373426,O=C1N(C)C(=O)CC1(C)c1ccccc1,0,0.18103074
Z1501485368,O(CCCCc1n(C2CCCCC2)nnn1)c1cc2c(NC(=O)CC2)cc1,0,0.18082389
Z1269171738,O=C(Oc1c[n+](C)ccc1)N(C)C.[Br-],0,0.17979337
Z362014242,N12CN3CN(C1)CN(C3)C2,0,0.17921276
Z1501480413,S(=O)(=O)(N1CCN(C)CC1)c1cc(c(OCC)cc1)C1=NC(=O)c2n(C)nc(CCC)c2N1,0,0.17799543
Z1546616194,P(=O)(O)(O)CO[C@@](Cn1c2ncnc(N)c2nc1)C,0,0.17635751
Z2379810087,O[C@@]1[C@](C)C2[C@@]34OOC(C)(O[C@]3O1)CC[C@]4[C@](C)CC2,0,0.17563377
Z2756516768,Clc1cc2C(N3CCN(C)CC3)=Nc3c(Oc2cc1)cccc3.O=C(O)CCC(=O)O,0,0.17556985
Z1201621875,FC1=C(N)NC(=O)N=C1,0,0.1751487
Z2235801899,Clc1c(NC(=O)NC2CC2)ccc(Oc2c3c(ncc2)cc(OC)c(C(=O)N)c3)c1,0,0.17411995
Z1521553721,Oc1cc2c(cc1)[C@@]1[C@]([C@]3[C@@](C)([C@](O)(C#C)CC3)CC1)CC2,0,0.17343852
