tcm_id,smiles
"46023.mol23,4-Secoisopi-mara-4(18),7,15-trien-3-oic_acid",COc1cc(C[C@@H](CO)[C@H](CO)Cc2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(OC)c2)ccc1O
29712.mol233292,COC(=O)[C@@]12OC[C@]34[C@H]([C@@H](O)[C@@H]1O)[C@@]1(C)C[C@@H](O)[C@@H](O)[C@@H](C)[C@@H]1C[C@H]3OC(=O)[C@H](OC(=O)C=C(C)C)[C@@H]24
40730.mol2Javanicolide_C,COC(=O)[C@@]12OC[C@]34[C@H]([C@@H](O)[C@@H]1O)[C@@]1(C)C[C@@H](O)[C@@H](O)[C@@H](C)[C@@H]1C[C@H]3OC(=O)[C@H](OC(=O)C=C(C)C)[C@@H]24
11126.mol212368,CCOC(=O)CCc1cc2c(C3CCCCC3)coc2c(OC)c1O[C@@H]1O[C@H](C(O)O)[C@@H](O)[C@H](O)[C@H]1O
"36357.mol2(3R,5R)-3,5-Dihydroxy-1-(4-hydroxy-3-methoxyphenyl)-7-(3,4-dihydrox...",COc1cc(CC[C@H](C[C@H](O)CCc2ccc(O)c(O)c2)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)ccc1O
35499.mol22  -Deacetyl-5  -decinnamoyltaxagifine,C=C1[C@@H](O)C[C@H](OC(C)=O)[C@@]2(C)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@]3(O)[C@@]4(C)OC[C@]3(C)[C@@H](CC4=O)[C@@H](O)[C@H]12
11131.mol212373,CCOC(=O)CCc1cc2c(C3(CO)CCCC3)coc2c(OC)c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
11340.mol212582,COc1cc([C@@H]2COc3cc(O)c4c(c3[C@H]2O)CCc2c(OC)cc(OCCCO)cc2-4)cc(OC)c1O
18783.mol220541,C/C=C(\CNCC)C(=O)O[C@@H]1Cc2c(c(Cc3cc[nH+]c(N)c3)c3oc(CO)cc(=O)c3c2O)OC1(C)C
18786.mol220544,C/C=C(\CCNC)C(=O)O[C@@H]1Cc2c(c(Cc3cc[nH+]c(N)c3)c3oc(CO)cc(=O)c3c2O)OC1(C)C
18775.mol220533,C/C=C(\CNCC)C(=O)O[C@@H]1Cc2c(cc3oc(CO)cc(=O)c3c2O)O[C@@]1(C)CCc1ccc(N)[nH+]c1
18778.mol220536,C/C=C(\CCNC)C(=O)O[C@@H]1Cc2c(cc3oc(CO)cc(=O)c3c2O)O[C@@]1(C)CCc1ccc(N)[nH+]c1
17785.mol219500,CNCC[C@]1(C(=O)O[C@@H]2Cc3c(cc4oc(C)cc(=O)c4c3O)OC2(C)C)O[C@@H]1CCc1cc[nH+]c(N)c1
30480.mol234322,C[C@@H]1C[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CC(C)(C)[C@H]1CC[C@@H](CO)O[C@H]1OC[C@@H](O)[C@H](O)[C@H]1O
46759.mol2Tasumatrol_B,CC(=O)C[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@H]2[C@H](OC(C)=O)[C@]3(C(C)(C)O)C[C@H](O)C(C)=C3[C@@H](O)[C@H](O)[C@]12C
38187.mol2Glabcensin_P,COC[C@@H]1C(=O)[C@]23C[C@H]1C[C@H](OC(C)=O)[C@H]2[C@]1(C)C[C@H](O)[C@H](OC(C)=O)C(C)(C)[C@H]1[C@@H](OC(C)=O)[C@@H]3O
"36154.mol214,15-Dihydro-15  -methoxy-3-epicaryoptin",CO[C@H]1C[C@@H]2C[C@@H]([C@@]3(C)[C@H](C)C[C@H](OC(C)=O)[C@]4(COC(C)=O)[C@@H]3CC[C@H](OC(C)=O)[C@]43CO3)O[C@@H]2O1
21983.mol223925,COc1cc([C@H](CCc2ccccc2)CC(=O)C[C@H](O)C[C@H](CO)c2ccc(O)c(O)c2)c(CO)cc1O
"35896.mol211  ,12  -Diacetoxyneotecleanin",CC(=O)O[C@H]1[C@H](OC(C)=O)[C@]2(C)C(=CC[C@H]2c2ccoc2)[C@]2(C)C(=O)C[C@H]3C(C)(C)O[C@H]4CC(=O)C[C@]43[C@@H]12
19072.mol220838,COc1cc2c(cc1O)C[C@@H]1[C@H]3CCc4cc(O)c(OC)cc4[C@H]3C[C@H](OC(C)=O)C[C@@H](OC(C)=O)[C@H]1C2
45866.mol2Saucerneol_C,COc1cc([C@@H](O)[C@H](C)Oc2ccc([C@@H]3O[C@H](c4ccc(O)c(OC)c4)[C@@H](C)[C@@H]3C)cc2OC)ccc1O
19078.mol220844,COc1cc([C@]23CC[C@@]4(Cc5cc(O)c(OC)cc5C[C@@H]4[C@H](OC(C)=O)C[C@@H](OC(C)=O)C2)C3)ccc1O
47949.mol2Vielanin_C,C[C@@H]1C[C@@]2(O)OOC(C)(C)C2=CC2=C1C(=O)[C@@H]1[C@H]3C(=O)C4=C(C=C5C(C)(C)OO[C@@]5(O)C[C@@H]4C)[C@@]3(C)[C@]21C
"36677.mol22-[4,5-Dimethoxy-2-(3-phenyl-trans-allyloxy)benzyl]-5-hydroxy-6-met...",COC1=C[C@H](OC/C=C\c2ccccc2)C(Cc2oc3cc(OC)c(O)cc3c2-c2ccccc2)=C[C@@H]1OC
11703.mol212945,COc1cc([C@H]2Oc3cc(OC)c4c(c3C[C@H]2O)CCc2cc(O)ccc2-4)cc(CCc2ccccc2)c1O
12144.mol213416,COc1cc2c(c3c1-c1c(cc(O)c4ccccc14)CC3)C[C@@H](O)[C@H](c1ccc(O)c(OC3CCCC3)c1)O2
18038.mol219763,CC(C)c1c2c(c(OC3CCCC3)c3c(=O)c(Cc4ccc([NH2+]O)cc4)c(CO)oc13)C[C@@H](C(C)(C)O)O2
15951.mol217611,C=CCc1ccc(O[C@H]2O[C@H]([C@@H](O)CCCO)[C@@H](O)[C@H](O)[C@]2(O)C[C@@H](CCCO)C2(O)CCCC2)cc1
32520.mol22  -Acetoxy-4  -hydroxy-6  -angeloyloxy-10  -cinnamoyloxy-dauc-_8-ene,C/C=C(/C)C(=O)O[C@H]1CC(C)=C[C@H](OC(=O)/C=C/c2ccccc2)[C@@]2(C)[C@@H](OC(C)=O)C[C@@](O)(C(C)C)[C@H]12
23852.mol225857,CCCCC/C=C/C(=O)[C@H](Cc1ccc(O)c(OCCc2ccc(O)cc2)c1)c1ccc2ccc(O)cc2c1
6888.mol2 7575,COC1=C(CO)C(=O)O/C1=C1/OC2=CC[C@@H]3C[C@@H]4CCC5=CC[C@H](C)C[C@@H]5[C@]4(O)[C@@H]4CCC[C@@H]([C@H]2[C@@H]1C)[N@@H+]34
28087.mol230852,CC1(C)OC[C@@H]([C@]2(C)C=C3CC[C@H]4C(C)(C)[C@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CC[C@@]4(C)[C@H]3CC2)O1
8034.mol2 9074,CC(C)CCC[C@]12[C@@H](O)CCC(C)(C)[C@@]13C=CO[C@]2(CCC1=CC(=O)OC1)[C@@]1(C)C#CCCC(=O)O[C@@H]3C1
34047.mol2Bisacutifolone_C,COC(=O)[C@@]12C(=O)C3=C(CCC[C@H]3C3=CC(=O)[C@@]4(C(=O)OC)[C@H](C)CC[C@@]4(C)[C@@H]3C)[C@@H](C)[C@]1(C)CC[C@H]2C
24458.mol226463,COc1cc2c(cc1O)[C@@H](CCCO)C#C[C@@]1(CC[C@H](CCCCC3CCC(=O)CC3)C[C@H]1O)C(=O)CC2
15535.mol217195,CC[C@H](/C=C1\OC(=O)C2=C[C@@H]3CC[C@@]21[C@H]1C2=C(CC[C@@H]31)/C(=C\CCC1CCCC1)OC2=O)Cc1ccccc1
20754.mol222540,COc1c(O)ccc2c1-c1ccc3ccc(O)cc3c1CSSCC[C@@H]1CCO[C@@H](CC(=O)CC2)C1
20753.mol222539,COc1c(O)ccc2c1-c1ccc3ccc(O)cc3c1[C@@H]1CC[C@@H](CCCSS1)[C@@H](O)CC(=O)CC2
20752.mol222538,COc1c(O)ccc2c1-c1ccc3ccc(O)cc3c1CSS[C@H]1CC[C@@H](CC1)[C@@H](O)CC(=O)CC2
6989.mol2 7676,COC1=C(C)C(=O)O/C1=C1/OC2=CC3(CCCCC3)C[N@@H+]3[C@H]([C@@H](O)[C@@H]4C=CC[C@H](C)C4)CCC[C@H]3[C@H]2[C@@H]1C
7023.mol2 7710,COC1=C(C)C(=O)O/C1=C1/OC2=CC[C@@H]3CC[C@](O)(C[C@@H]4CCCC45CCCC5)[C@@H]4CCC[C@@H]([C@H]2[C@@H]1C)[N@@H+]34
7044.mol2 7731,COC1=C(C)C(=O)O/C1=C1/OC2=CC[C@@H]3CC[C@@H]4CC[C@@H]([C@H]2[C@@H]1C)[N@H+]3[C@@H]4[C@@H](O)C[C@@H]1CCCC12CCCC2
37776.mol2Fomitopsic_acid_B,CC(C)=CCC[C@@H](COC(=O)CC(=O)O)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)C3=CC[C@]12C
26714.mol228968,CC(=O)O[C@H]1C[C@H]([C@H](C)CC/C=C(/C)C(=O)O)[C@@]2(C)CC=C3C(=CC[C@@]4(C)C(C)(C)C(=O)CC[C@]34C)[C@]12C
37773.mol2Fomefficinic_acid_E,C=C(CC[C@@H](C(=O)O)[C@H]1C[C@H](OC(C)=O)[C@@]2(C)C3=CC[C@@H]4C(C)(C)C(=O)CC[C@]4(C)C3=CC[C@]12C)C(C)C
9573.mol2 10705,C[C@]12CCC#C[C@H](O)[C@]3(CC1)[C@H](C2)C1=CC(=O)[C@@H]2[C@@]4(C)CC[C@H](O)[C@@](C)(CO)[C@H]4CC[C@@]2(C)[C@]1(C)C[C@@H]3O
40205.mol2Inophylloidic_acid,C=C(C)CC[C@@]1(CCC(=C)CCC=C(C)C)C(=O)C([C@@H](CCC)CC(C)=O)=C2O[C@H](C)[C@@H](C)C(=O)C2=C1O
"32727.mol23-O-Acetyl-methyl-(24E)-3  ,16  ,23  (=16R,23R)-trihydroxy-epoxy-17...",COC(=O)/C(C)=C/[C@H]1C[C@@H](C)[C@]2(C)[C@@H](C=C3C4=C(CC[C@]32C)[C@@]2(C)CC[C@@H](OC(C)=O)C(C)(C)[C@H]2CC4)O1
35272.mol2(-)-Culantraraminol_N-oxide,COc1ccc(CCN(C)C)cc1[C@H]1C=C(C)C[C@@H](c2cc(CC[N+](C)(C)[O-])ccc2OC)[C@@H]1C(C)(C)O
1168.mol2 1195,COc1cc(C(=O)[O-])ccc1O[C@@H]1O[C@H](COC(=O)c2cc(OC)c(O)c(OC)c2O)[C@@H](O)[C@H](O)[C@H]1O
11118.mol212360,CCOC(=O)CCc1cc2c([C@@H]3CNC(=O)C3)coc2c(OC)c1O[C@@H]1O[C@H](C(O)O)[C@@H](O)[C@H](O)[C@H]1O
4672.mol2 5014,CC(=O)c1c(C)cc2cc(C(=O)[O-])cc(O[C@@H]3O[C@@H]4[C@]5(O)CCC[C@@H]5C[C@@H]5C=C[C@@]3(O)[C@@H](O)[C@@]45O)c2c1O
4676.mol2 5018,CC(=O)c1c(C)cc2cc(C(=O)[O-])cc(O[C@@H]3O[C@H]4[C@@H](OC#CC[C@H]5CC[C@]4(O)CC5)[C@H](O)[C@H]3O)c2c1O
"36318.mol29,20-Dihydroxy-9-epi-10-epi-ryanodine",CC(C)[C@@]1(O)[C@@H](OC(=O)c2ccc[nH]2)[C@@]2(O)[C@@]3(CO)C[C@]4(O)O[C@@]5([C@@H](O)[C@@](C)(O)CC[C@]35O)[C@@]2(O)[C@@]14C
"36317.mol2(13S)-9,18-Dihydroxy-9-epi-10-epi-ryanodine",C[C@@H](CO)[C@@]1(O)[C@@H](OC(=O)c2ccc[nH]2)[C@@]2(O)[C@@]3(C)C[C@]4(O)O[C@@]5([C@@H](O)[C@@](C)(O)CC[C@]35O)[C@@]2(O)[C@@]14C
16516.mol218176,COc1cc2c3c(O)c(c(C)cc3c1)C(=O)CC#CC[C@@H]1C[C@H](N)C=C[C@@]1(O)[C@H]1O[C@H](O2)[C@H](O)[C@@H](O)[C@@H]1O
18781.mol220539,C/C=C(\C)C(=O)O[C@@H]1Cc2c(c([C@H](CCO)c3cc[nH+]c(N)c3)c3oc(CO)cc(=O)c3c2O)OC1(C)C
17792.mol219507,Cc1cc(=O)c2c(O)c3c(cc2o1)OC(C)(C)[C@H](OC(=O)[C@@]1(CCCO)O[C@@H]1CCc1cc[nH+]c(N)c1)C3
16782.mol218442,C/C(CCc1cc[nH+]c(N)c1)=C(/CO)C[C@@]12O[C@]1(C(=O)O[C@H](CO)CCCO)C(=O)c1ccccc1C2=O
21835.mol223698,CC[C@@H](c1cc[nH+]c(N)c1)[C@H](C(=O)CCc1cc(O)c(O)c(OC)c1)[C@H](O)CCc1ccc(O)c(OC)c1
12587.mol213881,Oc1ccc(/C=C/c2c(CCc3ccc(CNC4CCCCC4)cc3)c(O)c(O)c3c(O)cccc23)cc1O
23572.mol225577,COc1cc(CC[C@H](C[C@@H](OC(C)=O)[C@@H]2CC[C@@H]3CCC[C@H]2C3)OC(C)=O)c(-c2cc[nH+]c(N)c2)cc1O
24449.mol226454,COc1cc2c(cc1O)[C@H](CCCO)C#C[C@H]([C@H](O)CCCC[C@@H]1CN[C@@H]3CC(=O)CC[C@@H]3C1)C(=O)CC2
22705.mol224647,CCCCC[C@H](O)C[C@@H](CCc1cc(CN2C[C@@H](Cc3ccccc3)CC2=O)c(O)c(OC)c1)OC(C)=O
25058.mol227063,CC[C@H]1C#CC[C@H]([C@H](O)CCc2ccc(O)c(OCCCc3cc[nH+]c(N)c3)c2)[C@@H](OCCO)CCCC1
5479.mol2 5885,C[C@@H]1[C@]23CC[C@H]4[C@@]5(CC=C[C@@H](C[C@]1(O)OC2)[C@]35CO)CC[C@@]1(C)[C@@H]2C[C@](C)(C(=O)[O-])CC[C@]2(C)CC[C@]41C
5460.mol2 5866,CCC[C@@H]1[C@]23CC[C@H]4[C@@]5(C)[C@@H](CC[C@@H](C[C@]1(O)OC2)[C@H]35)C[C@@]1(C)[C@@H]2C[C@](C)(C(=O)[O-])CC[C@]2(C)CC[C@]41C
33874.mol2Bazzanin_M,Oc1ccc2cc1-c1cc(ccc1O)CCc1c(cc(Cl)c(O)c1Cl)-c1ccc(c(Cl)c1O)/C=C\2
2896.mol2 2975,CCCCCC/C=C\CCC[C@@H]1CC[C@H](C2(c3ccccc3)CCCC2)[C@@H]([C@H](C(=O)[O-])[C@H](C)O)[C@H]1CC[NH3+]
2892.mol2 2971,C[C@H](O)[C@H](C(=O)[O-])[C@H](CC1(c2ccccc2)CCCC1)[C@H](CC[NH3+])CCCC/C=C\CCC1CCCCC1
8865.mol2 9987,CCN[C@@H]1CC[C@H](c2cc(O)cc(C[C@H]3C[C@H]([C@@]4(C)C=CC[C@H](C)C4)CC4(CCCC4)C3)c2)c2ccccc21
2942.mol2 3021,CCCCCC/C=C\C[C@H](CCC(C)C)CC[C@H](CC[NH3+])[C@H](CC(=O)[O-])CC1(c2ccccc2)CCCC1
2946.mol2 3025,CCCCCC/C=C\C[C@H](CCCCC)CC[C@H](CC[NH3+])[C@H](CC(=O)[O-])CC1(c2ccccc2)CCCC1
9817.mol2 10949,C=C1C[C@@]2(CC[C@H](CCC3(O)CCCCC3)C2)[C@@H]2O[C@@]23C[C@@H](CNCCC(C)C)C[C@@H](C3)[C@@H]2[C@@H]1CC2(C)C
"32660.mol22-Acetyl-1,5-dihydroxy-3-methyl-8-O(  -xylopyranosyl-(1_6)-O-(  -gl...",CC(=O)c1c(C)cc2c(O)ccc(O[C@@H]3O[C@H](CO[C@@H]4OC[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)c2c1O
47900.mol26-O-Veratroyl-catalpol,COc1ccc(C(=O)O[C@@H]2[C@H]3C=CO[C@H](O[C@H]4O[C@H](CO)[C@H](O)[C@@H](O)[C@H]4O)[C@H]3[C@@]3(CO)O[C@@H]23)cc1OC
40240.mol2Inumakilactone_A_glucoside,C[C@@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1OC(=O)C=C2[C@]3(C)[C@@H]4[C@H](OC(=O)[C@@]4(C)[C@@H](O)[C@H]4O[C@H]43)[C@H]3O[C@@]231
47245.mol2Torreyaflavonoside,COc1cc(O[C@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)c2c(=O)cc(-c3cc(OC)cc4c(C)cc(=O)oc34)oc2c1
46638.mol2Symponoside,O=C(OCc1cc(O)ccc1O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](OC(=O)c2ccc(O)cc2)[C@H]1O)c1ccccc1
38512.mol2Gnetuhainin_G,COc1cc(-c2oc3c(OC)c4oc(-c5cc(O)cc(O)c5)cc4cc3c2-c2cc(O)cc(O)c2)ccc1O
32882.mol2Afzelone_C,O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)[C@H]2C(=O)c1ccc(O)cc1O
36068.mol2Dihydrocalodenin_B,O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)[C@H]2C(=O)c1ccc(O)cc1O
34473.mol2Calodenin_A,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)c2c(C(=O)c3ccc(O)cc3O)c(-c3ccc(O)cc3)oc12
32881.mol2Afzelone_B,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)c([C@@H]3C(=O)c4ccc(O)cc4O[C@H]3c3ccc(O)cc3)c(O)c21
38344.mol220-O-  -Glucopyranosyl_18-hydroxycamptothecin,O=C1OCc2c(cc3n(c2=O)Cc2cc4ccccc4nc2-3)[C@]1(CCO)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
27547.mol230115,CC[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@H]1CC(=O)OCCc1ccc(O)cc1
41594.mol2Lucidumoside_A,CC[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@H]1CC(=O)OCCc1ccc(O)cc1
34274.mol2Buergeriside_A1,COc1ccc(/C=C\C(=O)O[C@@H]2[C@@H](OC(=O)/C=C\c3ccc(OC)cc3)[C@H](C)O[C@@H](O)[C@@H]2OC(C)=O)cc1
44412.mol2Pilosanol_B,COc1c(C)c(O)c(Cc2c(O)cc(O)c3c2O[C@H](c2ccc(O)c(O)c2)[C@@H](O)C3)c(O)c1C(=O)C(C)C
17491.mol219151,CC(=O)Oc1ccc2c(c1)C(=O)c1cc(O[C@H]3O[C@@H](C)[C@@H](O)[C@@H](O)[C@H]3O)c(C3CCCCC3)c(O)c1C2=O
"37337.mol25  ,6  -Epoxyphysalin_B",C[C@@]12C[C@H]3OC(=O)[C@@H]1CO[C@]14O[C@@]5([C@H]2C1=O)[C@@]3(C)OC(=O)[C@@]5(O)CC[C@H]1[C@@H]4C[C@H]2O[C@]23CC=CC(=O)[C@]13C
17501.mol219161,C[C@@]1(Cc2ccc3ccccc3c2)Oc2cc3oc([C@H](O)c4cc(O)cc(O)c4)cc(=O)c3c(O)c2C[C@H]1O
46814.mol2Taxumairol_Y,CC(=O)O[C@H]1C[C@]2(C(C)(C)O)C(=C1C)[C@@H](O)[C@H](OC(C)=O)[C@]1(C)[C@@H](OC(C)=O)C[C@H](O)[C@@]3(O)CO[C@H]2[C@H]31
21820.mol223683,COc1cc(CC[C@@H](O)[C@@H](Cc2cccc(O)c2CO)C(=O)CCc2cc(O)c(O)c(OC)c2)ccc1O
"37207.mol210,15-Epoxy-11(15_1)-abeo-10-deacetylbaccatin_III",CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@@H]3OC(C)(C)[C@]4(C[C@H](O)C(C)=C34)[C@@H](OC(=O)c3ccccc3)[C@H]21
16319.mol217979,O=C1c2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cccc2C(=O)[C@H]2C=C3CC4(CCCCC4)CCC3=C(O)[C@@H]12
41163.mol2Lancifodilactone_D,C[C@H]1C(=O)O[C@@H]2[C@H]1O[C@@]13O[C@]4(CC[C@@]5(C)C(=O)[C@H](C)[C@@H]2[C@@H]15)C[C@@]12OC(=O)C[C@@H]1OC(C)(C)[C@H]2CC=C4C3=O
32447.mol212  -Acetoxyazadironolide,CC(=O)O[C@H]1C[C@@H]2[C@@]3(C)C=CC(=O)C(C)(C)[C@@H]3C[C@@H](OC(C)=O)[C@@]2(C)C2=CC[C@@H](C3=C[C@H](O)OC3=O)[C@@]21C
47753.mol2Turraparvin_C,CC(=O)O[C@H]1C[C@@H]2[C@@]3(C)C=CC(=O)C(C)(C)[C@@H]3C[C@H](OC(C)=O)[C@@]2(C)C2=CC[C@@H](C3=CC(=O)O[C@H]3O)[C@@]21C
"35891.mol27  ,12  -Diacetoxy-11  -hydroxyneotecleanin",CC(=O)O[C@@H]1C[C@H]2C(C)(C)O[C@H]3CC(=O)C[C@]32[C@H]2[C@@H](O)[C@H](OC(C)=O)[C@]3(C)C(=CC[C@H]3c3ccoc3)[C@]12C
38005.mol2Ganosporeric_acid_A,C[C@H](CC(=O)C[C@@H](C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C(=O)[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3=O)C(=O)O
25289.mol227294,COc1cc(C[C@H](Cc2cc[nH]c2)[C@H](O)CC(=O)CCc2ccc(O)c(OCNC[C@H](C)O)c2)ccc1O
36779.mol2Dineolignan,C/C=C\c1ccc2oc(-c3ccc(O)c(Oc4cccc(-c5oc6ccc(/C=C/C)cc6c5C)c4)c3)c(C)c2c1
25668.mol227684,C/C1=C\[C@@H](C)C/C=C/[C@H]2[C@@H]3O[C@]3(C)[C@@H](C)[C@H]3[C@H](Cc4[cH-][nH+]c5ccccc45)NC(=O)[C@]32C(=O)/C=C/C(=O)C1=O
28121.mol230889,CC(=O)O[C@@H](CO)[C@]1(C)C=C2CC[C@@H]3C(C)(C)[C@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)CC[C@@]3(C)[C@@H]2CC1
40088.mol2Hythiemoside_A,CC(=O)OC[C@H](O)[C@]1(C)C=C2CC[C@@H]3C(C)(C)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)CC[C@@]3(C)[C@@H]2CC1
28070.mol230835,CC(=O)OC[C@H](O)[C@]1(C)C=C2CC[C@H]3C(C)(C)[C@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)CC[C@@]3(C)[C@H]2CC1
28101.mol230866,CC(=O)OC[C@H](O)[C@]1(C)C=C2CC[C@@H]3C(C)(C)[C@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)CC[C@@]3(C)[C@@H]2CC1
45727.mol2Salvigreside_B,CC(=O)OC[C@H]1O[C@@H](O[C@H]2C[C@@H](C)[C@](C)(CC/C(=C\CO)CO)[C@H]3CCC=C(C)[C@]23C)[C@H](O)[C@@H](O)[C@@H]1O
30029.mol233737,C=C1CC[C@H]2[C@@H](/C=C(\C)C(=O)[C@@]3(C(=O)OC)C[C@H](C)[C@H](OOCc4ccccc4)[C@@H]3[C@H]1OOCC)C2(C)C
"39955.mol27  -Hydroxy-3,11,15,23-tetraoxolanosta-8,20E(22)-dien-26-oic_acid_m...",COC(=O)[C@H](C)CC(=O)/C=C(\C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1C[C@@H]3O
23597.mol225602,COc1cc(CC[C@H](C[C@@H](OC(C)=O)C2CCCCCCC2)OC(C)=O)cc(Cc2ccc(O)cc2)c1O
9626.mol2 10758,C=C1[C@H]2[C@@H](CO)C[C@](C(=O)CCc3cccc(-c4ccc(Cc5ccc(O)cc5)c(O)c4)c3)([C@H]2OC)C1(C)C
9602.mol2 10734,C=C1[C@H]2[C@@H](CO)C[C@]3(C(=O)CCc4cccc(c4)C[C@@H](CO)c4ccc5ccc(cc5c4)C[C@]13C)[C@]2(O)OC
25047.mol227052,CC[C@@H]1C#CC[C@H]([C@H](O)CCc2ccc(O)c3c2-c2cc4ccc(O)cc4cc2/C=C\CO3)[C@@H](O)CCCC1
15528.mol217188,CCC/C=C1\OC(=O)C2=C(c3cccc(O)c3)[C@@H]3CC[C@@]21[C@H]1C2=C(CC[C@@H]31)/C(=C/CCC1CCCC1)OC2=O
6951.mol2 7638,COC1=C(CO)C(=O)O/C1=C1/OC2=CCC[N@@H+]3[C@H]([C@@H](O)[C@@H]4C=CC[C@@H](C5CCCC5)C4)CCC[C@H]3[C@H]2[C@@H]1C
24108.mol226113,CNC[C@H](C)C[C@H](CCCO)CCCC(=O)CC(=O)/C=C/c1cc(OC)c(O)cc1Cc1ccc(N)[nH+]c1
"41171.mol2Lanosta-7,9(11),24-trien-3  -acetoxy-15  -hydroxy-23-oxo-26-oic_acid",CC(=O)O[C@@H]1CC[C@]2(C)C3=CC[C@]4(C)[C@@H]([C@H](C)CC(=O)/C=C(\C)C(=O)O)C[C@H](O)[C@@]4(C)C3=CC[C@@H]2C1(C)C
"41172.mol2Lanosta-7,9(11),24-trien-15  -acetoxy-3  -hydroxy-23-oxo-26-oic_acid",CC(=O)O[C@H]1C[C@H]([C@H](C)CC(=O)/C=C(\C)C(=O)O)[C@@]2(C)CC=C3C(=CC[C@@H]4C(C)(C)[C@H](O)CC[C@]34C)[C@]12C
40201.mol2Inocalophyllin_B,C=C(C)[C@H](CC=C(C)C)C[C@@]1(CC=C(C)C)C(=O)C([C@H](CCC)CC(=O)O)=C(O)C2=C1O[C@H](C)[C@@H](C)C2=O
44380.mol2Picfeltarraegenin_IV,CC(=O)O[C@@H]1CC[C@@H]2C(=CC[C@@H]3[C@@]2(C)C(=O)C[C@]2(C)[C@@H]([C@]4(C)OC(C(C)C)=CC4=O)[C@H](O)C[C@@]32C)C1(C)C
9201.mol2 10323,C=C(/C=C/C=C(\CO)[C@H]1CC[C@]2([C@@H]1O)[C@@H]1/C(=C(/C)C=O)[C@H](C=C[C@@H]1CCO)C[C@]2(O)CO)CCC=C(C)C
40210.mol2Inophylloidic_acid_B2,C=C(C)CC[C@H](C[C@@]1(CC=C(C)C)C(=O)C([C@H](CCC)CC(=O)O)=C(O)C2=C1O[C@H](C)[C@@H](C)C2=O)C(=C)C
40209.mol2Inophylloidic_acid_B1,C=C(C)[C@@H]1C[C@H](C[C@]2(CC=C(C)C)C(=O)C([C@H](CCC)CC(=O)O)=C(O)C3=C2O[C@H](C)[C@@H](C)C3=O)C1(C)C
40208.mol2Inophylloidic_acid_A3,C=C(C)[C@H](CC=C(C)C)C[C@]1(CC=C(C)C)C(=O)C([C@@H](CCC)CC(=O)O)=C2O[C@H](C)[C@@H](C)C(=O)C2=C1O
40207.mol2Inophylloidic_acid_A2,C=C(C)CC[C@H](C[C@]1(CC=C(C)C)C(=O)C([C@@H](CCC)CC(=O)O)=C2O[C@H](C)[C@@H](C)C(=O)C2=C1O)C(=C)C
40206.mol2Inophylloidic_acid_A1,C=C(C)[C@@H]1C[C@H](C[C@@]2(CC=C(C)C)C(=O)C([C@@H](CCC)CC(=O)O)=C3O[C@H](C)[C@@H](C)C(=O)C3=C2O)C1(C)C
